-28751,-3280,22476,21714,32467,-12068
-32558,-3328,-18893,30074,32467,-15928
-32558,-3312,-26158,31817,18716,-11644
-27421,-3328,-13119,31817,5288,-3432
-23552,-3344,-9986,31817,-2092,8776
-17863,-3312,-24706,20966,-12540,10132
-5082,-3296,-16011,9450,-22868,9048
3863,-3312,-974,-5510,-15200,10032
3675,-3328,2104,-7622,-5768,8184
8096,-3280,4877,-1246,1184,5268
17239,-3328,5899,1162,-3456,4672
15338,-3296,3958,4254,-4052,7400
16348,-3344,-1266,7474,-5272,2808
20811,-3328,9561,9242,1492,-116
11277,-3312,-2167,12986,15028,3168
2427,-3312,-9848,19910,18808,-7484
517,-3328,6878,25890,32467,2704
-11307,-3312,-17074,18966,32467,1804
-20260,-3360,-1,31817,25404,-192
-3578,-3344,-19876,31817,26452,-2472
7551,-3328,18764,25442,11296,1096
3790,-3312,-32599,13750,24964,-316
-2225,-3328,12688,11702,23556,2428
711,-3328,-5190,16230,9000,1788
2500,-3312,-1163,12630,5596,2948
3985,-3344,-1993,14234,8084,252
1458,-3344,-5718,13850,6592,1984
-661,-3328,-1791,15890,5268,2428
1187,-3376,-1764,16530,4948,1204
1750,-3328,-407,14862,4504,3592
58,-3344,-1104,14462,5080,2932
4,-3360,-2500,15914,2820,2804
1
4803,-3360,-25373,11410,21244,20064
228,-3312,-21524,27838,15748,-672
-2728,-3328,-15022,31817,18512,-996
-8519,-3376,-16898,31817,32467,3792
-8707,-3328,-9078,25030,20436,2488
1937,-3344,19761,16478,17160,4096
2181,-3312,4702,11746,9304,1200
4685,-3360,1119,12894,7172,1452
1882,-3312,996,14982,5456,1580
683,-3360,868,15966,4384,1808
666,-3376,215,16270,3008,3900
1087,-3344,-1850,15662,2844,3464
1027,-3328,-561,15334,1604,6056
275,-3344,-258,15830,4700,2680
894,-3328,-3755,15838,2884,3316
1712,-3344,-2435,16014,3388,4224
1223,-3312,-1546,15382,3644,3996
935,-3328,-851,15478,4476,3780
141,-3312,-1922,15534,4688,4148
-646,-3328,-2624,15266,3728,4340
-443,-3344,-765,15722,4776,4084
540,-3328,-1994,15470,4996,3748
308,-3344,-500,15282,4676,4456
144,-3360,-81,15478,4724,3988
250,-3312,267,15342,4768,3928
384,-3344,-282,15598,5032,3936
48,-3328,-1278,15030,4680,4108
-156,-3344,-1527,14990,3808,4340
-359,-3328,-302,15106,4412,4320
-83,-3344,-826,15626,4176,4080
1
-19505,-3344,-30386,11778,-12500,13904
-31,-3312,-13115,-998,-13268,9308
7258,-3328,16191,-3666,-2264,4432
2656,-3344,2954,-7762,6652,4596
8627,-3328,-16279,1150,-5088,5536
14578,-3312,-371,2058,-9612,6020
19636,-3344,4859,6370,-1368,3724
19486,-3328,-1873,2802,732,1672
12134,-3312,3154,12370,3720,4356
13177,-3328,-6220,17122,11988,-8208
11019,-3344,5106,23410,16176,732
946,-3296,-8410,19506,30876,-368
2474,-3328,-32043,24366,28144,16700
-7409,-3312,-11025,31817,32467,-6544
3095,-3328,7405,30006,23660,-340
3907,-3344,3309,24262,23796,984
247,-3360,8201,14482,20664,3716
-1336,-3344,-1800,14370,13836,2712
2230,-3328,2632,14618,8644,2940
1862,-3360,2585,14202,7280,3392
2904,-3344,-2787,14794,6076,1936
2965,-3328,-104,15014,5736,2776
2101,-3344,-1587,15082,5020,3924
1044,-3360,-3318,16650,1392,2480
777,-3312,1679,15502,2792,3880
1201,-3376,-1557,15454,4348,1820
1250,-3328,-4198,15494,2000,3540
1372,-3376,-349,15566,2924,2704
1647,-3328,-2302,15570,6124,2180
1090,-3344,-3915,15534,3136,3864
1033,-3344,-571,15250,4848,3340
1567,-3328,-2796,15174,5668,3352
1
4086,-3360,-5553,3986,-21248,10572
10983,-3360,13083,5374,-5764,7800
13020,-3344,7499,778,2808,1588
19916,-3360,-4543,7498,-628,3476
25096,-3376,4915,7638,-3088,3960
23197,-3360,956,7426,10324,-1588
17789,-3344,-13889,13870,7364,184
9074,-3344,-10472,9590,16856,108
-2264,-3328,-1224,22938,19632,500
-7692,-3344,2742,31817,27052,-24844
15274,-3360,28557,21686,25196,2428
3083,-3344,22033,13186,30524,9024
-2578,-3344,-3295,13874,17332,3896
2571,-3328,-389,13358,9752,1780
4704,-3312,5452,11498,7088,3788
3899,-3360,512,12910,9112,1100
1474,-3344,-4852,14406,5996,1228
1056,-3360,-3782,14598,4260,3256
1676,-3344,-2408,15226,5540,3032
2431,-3360,-2466,15390,4240,3736
1949,-3344,-1106,15354,4256,4132
1080,-3376,-650,15418,3476,4164
2384,-3360,580,15622,5112,3848
3037,-3344,-677,15554,5240,3756
723,-3328,1560,14826,3892,5428
6,-3344,2558,14998,6628,3828
540,-3328,-1150,15134,5948,4528
-502,-3360,-156,15050,5944,4592
1
-17640,-3328,1712,31817,-13452,17824
-17972,-3344,-16630,9226,-24012,21716
4160,-3360,1412,11354,-14260,5176
16834,-3344,12692,618,7408,4424
15937,-3360,-10193,3606,6344,5816
20664,-3376,-4004,4298,-4912,3452
23897,-3328,9165,6506,3644,1868
23437,-3344,-11838,6626,8268,-3544
14628,-3392,-20803,8370,7836,2060
6929,-3376,-13788,13470,8692,-4664
3704,-3360,5534,20022,25556,5060
-6842,-3344,-25862,19574,30296,-884
-9420,-3360,-28683,22010,14088,22248
-8558,-3344,-1024,31817,32467,-6484
-371,-3360,9597,27374,25876,9052
5464,-3344,12012,20658,23048,888
9147,-3344,21969,14106,17464,5936
4119,-3376,16916,9270,13304,5092
1963,-3376,8035,10018,8272,1152
1713,-3360,-3168,12674,8828,2452
-841,-3376,-9640,14966,4536,1932
-67,-3360,-6072,16070,5708,648
1030,-3344,-1963,16030,3576,2524
511,-3360,1174,15630,4592,3848
-49,-3344,1063,15514,4016,2824
1098,-3376,-77,14726,4732,2300
-52,-3376,-1187,15426,4624,3308
-1373,-3360,-1495,15118,4624,3656
