2424, -8575, -32558, 21200, 6792, -8193, -24495, -12363, -6292, 5166, -3929, -7223, -6251, -1390, 256, 3410, 5062, 2341, -717, -704, -1723, -1209, -743, -928, -938, -485, 264, -91, -461, -465, -630, -479, -1648, -1648, -1632, -1664, -1648, -1664, -1616, -1632, -1680, -1632, -1632, -1648, -1664, -1648, -1664, -1632, -1648, -1664, -1648, -1664, -1680, -1648, -1664, -1648, -1600, -1648, -1648, -1632, -1616, -1632, -1616, -1648, 5733, -2156, -32599, 5792, 1776, 20740, 7290, -6541, 13664, -2561, -18019, -11916, -11195, -997, 146, 2608, 5365, 1255, -6823, -4710, -4611, -1280, -562, -166, 1824, 1863, 2465, 189, -2277, -1591, -2421, -2327, 11718, 13786, 31817, 24558, 2726, 16790, 23498, 9170, 1526, -13686, -9722, -18026, -22230, -16778, -14110, -12310, -11758, -11994, -10766, -9790, -8302, -7102, -7162, -6526, -5994, -5950, -5858, -6022, -6270, -6286, -6310, -6374, 15044, -11520, 32467, 9588, 6272, 14944, 22172, 5272, 4752, 12480, 11852, 10796, 7932, 8196, 12656, 12172, 13120, 17088, 16244, 14740, 14932, 14392, 14536, 14936, 14760, 15176, 15080, 15596, 14648, 14976, 15080, 14712, 6344, 25160, 840, 596, 7056, 15096, 5880, -4240, -4644, -3288, 356, 572, -1232, 52, 648, 932, 1612, 120, 1200, 2472, 2168, 2012, 3108, 2044, 1080, 1516, 1368, 1244, 1304, 1356, 1456, 1544
6998, 4839, 6105, -16539, -15828, -13004, -11135, -8055, -3679, 362, 1333, 1460, 2672, 7224, 13515, 17061, 9264, -2551, -4873, -1158, 1774, 956, -550, 624, 631, 697, 975, 2322, 3134, 3217, 2536, 743, -1936, -1968, -1952, -1952, -1952, -1952, -1952, -1936, -1968, -1968, -1936, -1936, -1968, -1936, -1920, -1952, -1936, -1920, -1904, -1952, -1968, -1936, -1936, -1936, -1936, -1968, -1936, -1952, -1920, -1952, -1952, -1952, -32598, 3351, -32599, -11006, -11303, 88, -9096, -17744, -1115, 15424, 3274, -1215, 9173, -11200, -15786, 23787, 14300, -5002, -4746, -1520, 1462, 1211, -1489, 217, 2682, 660, -1257, -320, 2775, 4528, 3470, 2370, -9862, 31817, 31817, 21810, 24334, 15062, 10426, 3794, 4746, 4610, 4474, 2714, -7694, -17786, -19218, -24910, -19758, -14170, -7746, -1490, 1374, 966, 2314, 2138, 590, 270, -142, -602, -942, -1478, -2130, -2054, 24156, 32467, 32467, 32467, -1900, 9340, 8276, 9000, 5012, 11548, 20404, 22348, 22392, 24344, 17380, 15324, 22720, 18132, 14300, 15628, 15768, 16812, 17392, 15968, 14972, 15228, 14168, 14364, 14628, 16040, 17272, 17588, -1816, -13524, -1708, 2908, 5704, 10248, 10748, 9984, 5736, 5460, 4508, 2432, 6272, 8672, -3996, -4304, -3944, 1860, 4908, 5620, 2120, 1072, 924, 840, 1392, 1532, 1660, 1200, 540, 508, 448, 580
-63, -4482, -8204, -14663, -12969, -6252, -3995, -3748, -4322, -5652, -8807, -10157, -2177, 4796, 5311, 4255, 7217, 7265, 3865, -39, -2755, -3464, -1690, 1317, 2341, 1709, 1246, 1384, 1744, 2321, 4035, 5047, -1904, -1904, -1904, -1904, -1904, -1888, -1888, -1888, -1920, -1888, -1888, -1888, -1888, -1888, -1856, -1888, -1904, -1888, -1872, -1904, -1904, -1904, -1872, -1872, -1872, -1872, -1904, -1888, -1888, -1888, -1920, -1872, 6603, 25207, -1388, -2590, -17378, -2152, 4242, 1886, 1589, 3039, 4350, 2708, 1859, -3668, -613, 4076, 8078, 5948, -879, -2327, -2872, -2949, -3910, -4477, -2675, -1551, -2580, -4562, -4618, -2662, -1166, -1042, -3934, 31817, 31817, 29458, 27962, 19574, 13634, 9778, 6774, 3706, -246, -3146, -3026, -5710, -8654, -5938, -5798, -7886, -7106, -5650, -3374, -594, 1858, 2226, 1854, 1714, 1822, 2238, 2030, 1750, 1598, 938, 23796, 32467, 32467, 19380, 1456, -2272, 6468, 9352, 12788, 13724, 16084, 18660, 20624, 30688, 19976, 20268, 15604, 16924, 17660, 14276, 15744, 17320, 17656, 17108, 16712, 16572, 17020, 16996, 15620, 14784, 14216, 15264, -4576, -26792, -19092, 892, 8952, 9556, 7884, 5232, 3916, 3532, 4988, 6632, 3124, 3524, 3800, 1872, -444, 1120, 1364, 2712, 2780, 2920, 1704, 1112, 1796, 1852, 1808, 1820, 2200, 2568, 1800, 2464
11126, 8182, -6324, -3286, 3863, -26354, -15898, -11389, -10369, -7010, -618, 1147, -8641, -16150, -12102, -9516, -2052, 4650, 7390, 7981, 5695, 8239, 7258, 4572, 4436, 3765, 892, -2072, -3988, -4631, -3091, -179, -1872, -1872, -1904, -1904, -1872, -1872, -1904, -1904, -1904, -1872, -1872, -1872, -1872, -1904, -1872, -1872, -1904, -1872, -1872, -1872, -1872, -1872, -1872, -1904, -1872, -1872, -1872, -1904, -1872, -1904, -1904, -1872, -32433, -3328, 5053, 13083, -32599, -31280, -6512, -2334, -12535, -3390, 2554, 2904, 699, -9433, -9741, 2998, 13376, 19518, 15698, 7038, 1668, 8599, 7070, -841, -1650, -2596, -3645, -1736, 398, 1773, 533, -657, -21634, 12138, 31817, 31817, -10690, 16086, 22946, 11466, 8446, 12954, 9266, 15770, 8818, 4062, 2702, -14966, -12614, -13438, -15546, -16426, -14734, -11578, -9522, -5414, -950, 1450, 994, 538, -574, -1086, -806, -1074, 12976, 5456, 32467, 32467, 21460, 1740, -17148, 5188, 10544, 6200, 15724, 21520, 14544, 11988, 11224, 9980, 10604, 15152, 21400, 22160, 19312, 18744, 22176, 22276, 22284, 19076, 15048, 11536, 10952, 11308, 13084, 13800, 732, 6444, 5776, -2780, -2488, 9224, 13640, 8836, 6104, 2028, 3976, 4180, 11288, 6508, 3952, 7032, 5384, 8252, 6056, 7952, 5496, 4200, 5444, 3580, 1124, 1256, 1356, 1120, 1336, 1328, 316, 32
3151, 6120, 13328, 23807, 4571, -8168, -228, 889, -10028, -13519, -10575, -10649, 1393, 5565, 986, 8662, 17965, 11569, 1781, -2810, -2525, -2017, -2944, -3233, -2339, -2517, -3875, -5799, -5106, -3917, -3956, -2694, -1872, -1872, -1872, -1840, -1872, -1904, -1840, -1840, -1872, -1904, -1872, -1840, -1904, -1872, -1872, -1872, -1872, -1872, -1872, -1872, -1872, -1872, -1904, -1872, -1904, -1840, -1872, -1856, -1888, -1856, -1888, -1856, -32598, -24064, -11356, -32599, -19730, -32598, 15723, 10920, 14229, 8848, 9205, 3018, -18086, 3123, 12164, 758, 11106, 21020, 7383, -9137, -6987, 2049, 6964, 5852, 2255, 194, -2566, -5869, -5228, -1027, 2206, 2521, 32274, 31818, -994, 31817, 31817, -2466, 31122, 29982, 31817, 31817, 19670, -1686, -17786, 31818, -26842, -20062, -17250, -12434, -6710, 14, 3602, 1710, 1610, 2370, 1710, 282, -174, -30, 618, 598, -250, 158, 15424, -9112, -668, -2884, 32467, 32467, -22924, 2960, 11232, 2880, 1092, 4652, 4672, 5744, 20392, 30024, 32467, 25084, 22216, 17672, 11956, 12296, 13732, 15716, 16396, 16264, 17812, 17264, 15512, 15464, 15372, 14972, -2260, 2792, 2020, 12976, -28492, 208, 12784, 1968, 1860, 1908, 4132, 14384, 5300, 11720, 15612, -2956, -1332, -1208, 260, -468, -908, -308, 296, -460, -560, 200, 1388, 1480, 636, 936, 1160, 420
-32559, 10367, -4746, -18440, -11000, -1425, -11409, -11501, -8233, -9011, -13864, -10589, -7207, -171, 11994, 16997, 13899, 9259, 12301, 17056, 16139, 10307, 4438, -897, -6086, -7553, -5945, -2943, -2347, -2614, -2481, -1947, -1856, -1888, -1856, -1824, -1856, -1824, -1856, -1856, -1856, -1856, -1856, -1856, -1856, -1856, -1872, -1888, -1872, -1856, -1840, -1856, -1840, -1856, -1872, -1856, -1856, -1856, -1856, -1856, -1856, -1856, -1856, -1856, -32599, -541, 21525, -18938, -32598, 10162, 13857, -4162, -16922, -7918, 5739, 4881, -3395, -2964, 5017, 23211, 29971, 14151, 2015, 8924, 9231, -671, -6632, -6629, -5288, -5282, -4131, 298, 1818, 1513, -75, -2212, 31817, 31817, 4470, 4670, 27362, 12130, 12154, 15098, 9090, 5110, 866, 3522, 214, -246, -3746, -10486, -14670, -11786, -12158, -11410, -8466, -6014, -3254, -1206, -690, 1726, 2710, 2586, 2982, 2950, 3854, 3462, 5340, 32467, 32467, 15508, 4412, -3992, 17320, 14240, 8088, 7472, 9780, 13576, 16044, 15228, 12852, 8572, 17028, 23892, 22676, 22512, 22524, 19032, 16952, 14348, 14416, 15176, 16908, 17040, 17144, 16812, 16708, 15324, 11996, -15904, -15940, 18248, -5696, 10928, 9156, 5716, 4620, 8504, 8032, 6736, 7204, 2208, 628, 1472, 5356, 2768, -1184, -2612, -872, -772, -944, -232, 716, 680, -52, 312, 1136, 1152, 1900, 2216
-32559, 20414, -8437, -11402, -5246, -8027, -10214, -12640, -14148, -19250, -19739, -16222, -8351, 672, 4604, 18500, 31924, 25498, 9104, -665, -2423, -74, 2271, 3343, 2221, 167, -310, 941, 1339, -595, -3331, -3881, -1840, -1840, -1808, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1840, -1808, -1840, -1840, -1840, -1840, -32599, 32396, -30966, -3464, -12308, 5310, 14129, 36, -1688, 3435, -6925, -11356, -9026, 3410, 9129, -3553, -7231, 657, 7787, 13254, 6764, -6502, -8468, -1556, 3680, 5259, 347, -5725, -4873, 1779, 5122, 5393, 31817, 31817, 14462, 22386, 11162, 8542, 11230, 12734, 16150, 12890, 10274, 3298, -1854, -8158, -13126, -6718, -12298, -17758, -16186, -14362, -8882, -5158, -3598, -734, 1186, 622, 822, 2002, 2498, 1570, 850, 598, 18280, 32467, 23360, -812, 13984, 2004, 12588, 9696, 10396, 12384, 15360, 16112, 13660, 15132, 24856, 32467, 31020, 19620, 15280, 14252, 18348, 14488, 9400, 11968, 16396, 16372, 15564, 17644, 16824, 14372, 14780, 16540, -11388, 6196, -6512, 1168, 6252, 7012, 4960, 1912, -256, 852, 1772, 1256, -1320, 232, 3736, -6936, -6032, 1860, 3612, 2032, 1372, 292, -452, -772, -660, -772, -1004, -768, -652, 216, 1024, 72
4971, 8896, 1739, -20703, -26341, -17937, -16462, -13598, -6738, -8940, -14027, -14905, -8471, -3528, -2299, 14294, 24710, 21931, 12276, 1242, -777, 1216, 1705, 1033, 1033, 617, -64, -1596, -1737, -725, 511, 2608, -1824, -1824, -1824, -1856, -1840, -1840, -1840, -1840, -1872, -1808, -1840, -1840, -1808, -1840, -1840, -1840, -1856, -1824, -1888, -1824, -1856, -1856, -1824, -1824, -1824, -1824, -1856, -1856, -1824, -1792, -1856, -1824, -32599, 25711, -929, 11772, -21184, -17139, 4102, 2454, -2788, -1272, 1794, 357, -11709, -2036, 17596, -5198, -990, 26012, 21569, -7591, -13033, -122, 8796, 3806, -5732, -8001, -3435, 1455, 2680, 3030, 2461, -539, 31817, 31817, 19634, 5014, 12950, 15058, 13794, 18858, 22138, 15246, 6166, -5722, -14254, 31818, -18094, -13602, -16022, -15342, -11034, -7338, -4678, -1306, -834, 530, 1790, 2262, 1978, 1190, 686, -246, 1350, 1758, 7088, 32467, 30140, 716, 13424, -788, 1876, 10376, 9104, 14656, 13100, 17276, 13380, 17960, 19736, 20628, 23016, 15584, 19160, 20400, 12288, 10680, 14168, 18028, 18772, 16900, 15384, 14372, 13464, 12108, 16732, 18176, 9504, -18016, -10740, 3376, 6168, 3716, 8128, 328, 2712, 4156, 6336, 10184, 6252, 9872, 12576, 604, 4100, 5248, 5592, 3940, -168, -312, 676, 636, 440, 1380, 2284, 3352, 2712, 2384, 1608, 296
10591, 7497, -25102, -24252, -11829, -12812, -10981, -4170, -3913, -10106, -11279, -8436, -2322, 799, 1721, -8431, -12040, 798, 5632, 3174, 1967, 514, -3160, -3891, -1844, -782, 406, 2355, 3995, 3768, 3192, 3601, -1808, -1840, -1840, -1840, -1856, -1856, -1856, -1824, -1792, -1824, -1824, -1792, -1824, -1824, -1824, -1856, -1792, -1856, -1824, -1824, -1840, -1808, -1840, -1808, -1808, -1824, -1808, -1840, -1808, -1824, -1840, -1792, -32599, -32599, -5682, -28605, -9191, 5234, -5819, -6869, 4168, 136, -917, 10316, 12521, 9782, 9331, 14203, 11946, 1750, 12, 1197, 5026, 4915, 35, -1809, -2118, -683, 1706, 1345, -249, -1050, -1545, -2146, 31817, 31817, -10958, 31817, 12598, 13450, 12246, 13466, 10194, 8798, 6962, 3054, -6214, -15606, -23418, -17458, -9638, -3958, -7510, -7474, -5506, -3790, -674, 822, 2926, 2670, 2614, 3150, 3082, 1930, 1626, 1858, 17380, 32467, 32467, 9120, -4744, 2192, 7904, 3728, 8396, 14848, 12412, 13056, 18376, 15744, 13892, 25464, 21572, 20672, 19512, 16096, 15828, 18148, 19012, 17204, 16960, 14532, 14488, 15372, 16064, 16064, 16332, 16760, 8108, -32768, 4332, 208, 12108, 10564, 8632, 2848, 6808, 4836, 4560, 1480, 2660, 1656, 2296, 9240, 4188, 156, 3472, 2628, 344, -1960, -3420, -4812, -2944, -660, 604, 664, 412, 76, -476, -1280
2235, 7290, -13419, -27811, -20990, -17946, -18940, -16280, -11886, -7354, 1838, 4712, 7047, 16762, 27006, -3446, -2694, -827, -903, -1428, -1594, -1453, -2200, -3113, -2957, -2851, -2092, -1630, -1272, -576, -1824, -1840, -1808, -1808, -1808, -1840, -1840, -1808, -1840, -1808, -1856, -1824, -1808, -1856, -1792, -1824, -1792, -1808, -1808, -1808, -1808, -1776, -1808, -1792, -1824, -1824, -1824, -1792, -1824, -1808, -32599, -32599, 15309, -32514, -17531, 12284, -241, -18185, -14741, 3233, 1386, 867, 6872, 14987, 15080, -2052, -464, 444, 1751, 1331, -2144, -5770, -7029, -5035, -2167, 631, 1731, 1643, 1275, 213, 31817, 31817, -246, 15362, 19474, 16670, 14234, 16682, 11022, 6238, -586, -10218, -18730, -23590, -11294, -4682, -710, 682, 2610, 3246, 2854, 2686, 2578, 2182, 1674, 714, 122, -742, -1134, -1026, 14136, 32467, 32467, 12568, 2292, -1292, 12696, 10548, 8916, 11788, 20584, 16540, 15008, 23492, 25308, 21544, 17644, 15468, 14972, 16004, 16180, 16216, 16268, 15216, 14760, 14628, 14940, 15456, 15648, 16140, -2596, -11264, 3860, 3212, 2392, 4260, 4860, 448, 1940, 1060, 3968, 6184, 9312, 6028, -3892, -2004, -2220, -1176, -1248, -1288, -1528, -532, 356, 480, 928, 1276, 768, 844, 288, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23348, -32559, 6152, -9731, -20403, -23720, -10908, -6158, -8856, -8925, -9411, -9348, -5952, -2941, 4363, 7229, -1982, 8951, 17446, 3626, -4901, -4897, -4023, -2383, -1679, -2464, -3435, -2791, -2040, -1150, -1543, -1171, -1824, -1792, -1792, -1776, -1856, -1792, -1808, -1808, -1808, -1808, -1808, -1840, -1840, -1808, -1824, -1824, -1824, -1792, -1792, -1824, -1792, -1792, -1824, -1824, -1824, -1824, -1824, -1792, -1808, -1808, -1808, -1808, -21724, -32598, 21971, -32599, -16781, -32598, -4371, 18989, -12410, -29438, -10104, 6971, -522, 4073, 10337, 8336, -4330, 12801, 28432, -2113, -19151, -6231, 5673, 9363, 2997, -2119, -388, 2288, 2243, 2674, 4816, 5601, -14374, 6166, 31817, 31817, -21978, 15214, 18834, 12970, 14122, 15178, 13430, 9318, 2750, -4182, -10390, -21758, -22646, -8270, -14474, -11710, -5226, -1426, 2742, 3374, 2986, 4830, 4974, 4542, 3498, 2274, 1374, 1198, -1680, -8416, -8804, 20924, 32467, -4232, -1100, 3880, 17460, 9680, 6860, 13060, 17664, 15560, 15036, 18432, 19728, 19260, 25568, 32467, 23464, 14188, 15492, 13280, 14096, 15220, 14120, 15268, 16628, 16552, 16816, 17240, -632, -144, 14224, -32768, 25368, 5996, 3904, 11424, 9592, 4856, 6084, 4760, 4332, 2544, -1308, 14156, 20356, 5016, 1360, -1856, -5248, -3584, -2756, -1744, 892, 2464, 2412, 3040, 2976, 3060, 2596, 1372
-32559, 28923, -20193, -31899, -18579, -4312, -1202, -3115, -5459, -9633, -11795, -14501, -19775, -20899, -7003, 6388, 6288, 2968, 3619, 5400, 5292, 2567, 1377, 1191, 426, -848, -1718, -1644, -1283, -418, 651, 1650, -1792, -1824, -1824, -1792, -1792, -1824, -1760, -1808, -1840, -1776, -1776, -1808, -1776, -1776, -1808, -1776, -1792, -1760, -1824, -1760, -1824, -1776, -1776, -1744, -1776, -1808, -1776, -1808, -1792, -1792, -1792, -1792, -32599, 14711, -3369, -10416, -17275, 2813, 19823, 9889, -3500, 646, 4065, -8387, -17246, 5978, 2682, -4568, 9714, 7449, -8557, -6743, 3832, 8720, 756, -8970, -6734, 809, 3874, 3003, 1419, -869, -2392, -511, 31817, 31817, -2382, 11126, 26058, 16786, 22150, 18298, 14766, 6822, -2922, -14682, -20510, -24222, -11158, -8798, -7658, -4802, -894, 866, 278, 1506, 3094, 3030, 3362, 3370, 2698, 2086, 1218, 1238, 1694, 1506, 16156, 12656, 32467, 400, 11908, -2412, 3356, 9040, 10828, 12872, 15792, 23064, 20252, 17584, 21948, 19372, 16944, 20396, 18032, 13076, 12188, 15696, 19620, 17556, 15536, 14740, 14172, 13196, 13516, 14952, 16884, 17292, -1456, -28032, 10948, 8104, -4068, 4684, 8, -300, 588, 2468, 3748, 11800, 14700, 16076, 7764, 6608, 6448, 4164, 2840, 2300, 2076, 2324, 1224, 1452, 2784, 3528, 3548, 3860, 3784, 3536, 3456, 2828
27959, 29528, 25992, 16247, 11602, 8582, -6599, -13446, -20756, -16712, -17072, -23927, -22047, -12297, -7932, 668, 8092, 8852, 9213, 8653, 7390, 6051, 4186, 2313, -1408, -3680, -1706, -18, -316, -466, -1776, -1776, -1776, -1808, -1808, -1808, -1776, -1808, -1776, -1792, -1792, -1760, -1760, -1760, -1792, -1776, -1776, -1776, -1776, -1776, -1808, -1776, -1808, -1760, -1792, -1792, -1792, -1776, -1776, -1744, 22146, -32599, -282, -3312, 23754, 5574, -29906, -17861, 10912, 19181, 4997, -8676, -7901, -6249, -4466, 12899, 16897, -527, -4237, 3480, 5602, 212, -4587, -2085, 664, -1278, -3957, -3766, -1915, 151, -26778, -16738, -4782, 10722, 31817, 31817, 10522, 12722, 23050, 30682, 22218, 15330, 8118, -7058, -23290, -21266, -23222, -12682, -11542, -9566, -4546, -2182, -2230, -1106, -926, -570, 954, 1274, 742, -450, -84, 7664, 9704, -1588, 5060, 32467, 24348, 5508, 11576, 16476, 11692, 11224, 6496, 6920, 6704, 3552, 19572, 22284, 18532, 19912, 20644, 18952, 16284, 14460, 15532, 16272, 15888, 16528, 15452, 15468, 6108, 1284, 84, 344, 10208, 2876, 4188, 6748, 5328, 764, 6068, 6700, 5248, 13580, 18132, 9388, 13012, 8860, 5284, 3856, 2152, 1144, 660, 1244, 2932, 2300, 2592, 4096, 4580, 4244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3148, 13947, 20853, -5023, -26960, -26863, -32033, -30124, -24626, -20037, -18685, -14112, -1488, 10989, 19654, 9327, -1450, 3856, 8681, 8824, 3994, -940, -1706, -648, -577, -978, -1047, -706, -449, -346, -179, -183, -1760, -1760, -1776, -1776, -1776, -1808, -1808, -1776, -1760, -1776, -1760, -1760, -1792, -1760, -1760, -1744, -1776, -1776, -1776, -1776, -1760, -1792, -1760, -1760, -1760, -1760, -1744, -1776, -1776, -1776, -1776, -1760, -32599, -32599, 301, -4064, -16046, -10015, 2676, -2429, -13701, -9114, 5339, 9093, 18623, 9967, 4056, 11390, 4552, -7042, -11413, -6003, 1571, 4354, 2375, -3318, -8585, -8953, -6168, -2780, 9, 1945, 2763, -156, 31817, 31817, -2466, -378, 20054, 23530, 20994, 17754, 12394, 2954, -9658, -9162, -9610, -8718, -11086, -17174, -9506, -5418, -4342, -2170, -1614, -18, 2170, 2910, 1758, 1434, 646, 510, -62, -174, -458, 2, -7928, 30460, 32467, -2732, 13440, -136, 72, 5400, 5364, 6320, 9608, 10236, 23600, 32467, 29988, 25804, 26360, 22040, 15000, 12228, 12872, 13764, 15336, 17928, 16872, 15104, 13976, 14336, 14768, 15896, 16800, 19376, 2668, -20528, 17544, 7432, 1420, 3280, 3360, 1664, 2088, 3772, 9564, 7384, 9040, 4108, 4728, 14200, 7524, 3296, 1928, 2240, 2932, 1860, 504, 1180, 1932, 2284, 2828, 2816, 3024, 2888, 2688, 2552
24866, 32694, -32559, -32559, 24734, -24211, -10619, -5187, -15350, -21246, -19849, -19803, -19654, 792, 10300, 5659, 3288, 11717, 14520, 7025, 86, -2662, -5556, -8034, -6840, -4162, -2343, -1158, -437, -772, -1776, -1744, -1744, -1760, -1744, -1760, -1744, -1712, -1744, -1744, -1776, -1728, -1760, -1728, -1760, -1792, -1760, -1760, -1744, -1744, -1744, -1744, -1744, -1776, -1760, -1744, -1760, -1760, -1760, -1728, 14839, -32599, -32599, -32599, 828, -28287, -15571, 17984, 6169, -11291, -15177, -10497, -9269, -9402, 17049, 19647, 3244, -1364, 7, 677, -3850, -12485, -13701, -6602, 30, 1705, -199, -882, 1430, 4202, -25142, -21698, -2790, 31817, 31817, 20090, 17466, 17142, 13606, 17998, 15030, 1718, -12862, -18374, -20050, -18782, -10654, -5226, -5202, -4082, -1542, 138, 470, 1134, 2154, 2890, 2610, 1630, 2026, 1346, 1084, 164, 6112, 9580, 24312, 11020, 4568, -5052, 12420, 12680, 15328, 13964, 23180, 15268, 19128, 25312, 25420, 20748, 19380, 18620, 19040, 17880, 16404, 14936, 14872, 15796, 15884, 14456, 14728, 14640, 9680, 2160, -5764, 1896, -2592, 6680, 2036, 2604, 2784, -1660, -2608, 7228, 7156, 1620, 14544, 17560, 10760, -1992, -840, -292, -2116, -4140, -1788, -1084, 268, 1948, 3496, 3712, 4200, 4132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-6735, -1903, -19593, -6562, -1580, -5723, -6203, -5727, -8492, -9556, -7341, -3830, 2295, 9139, 9510, 7552, 3902, 560, -462, 1783, 2959, -1298, -4472, -3399, -1473, -1234, -1112, -1735, -2270, -2237, -1972, -1270, -1696, -1744, -1744, -1744, -1744, -1712, -1728, -1728, -1728, -1728, -1696, -1712, -1712, -1712, -1712, -1728, -1728, -1696, -1744, -1744, -1712, -1744, -1696, -1728, -1728, -1728, -1712, -1712, -1712, -1712, -1744, -1744, -32599, 28404, -32598, -32598, -1686, -5321, -9302, -12008, -3794, 7522, 7565, 3717, -372, 13721, 22877, 20956, 1741, -9744, -4669, 1500, 3965, 6349, 6863, 2200, -3467, -5268, -2863, 445, 1488, 1935, 1147, 62, 31817, 16854, 18534, 23394, 10650, 10522, 13622, 11362, 7254, 5034, 190, -9086, -17270, -9826, -11138, -10310, -8702, -5286, -3250, -1502, -1646, 1834, 3842, 5982, 5510, 3746, 2562, 1822, 1702, 1642, 2046, 1726, 5744, 32467, 12864, -5104, -3156, 6004, 6224, 7596, 7252, 9780, 13888, 12556, 13608, 16980, 22984, 26720, 27972, 23508, 18708, 17200, 16376, 16484, 16876, 16792, 15248, 13364, 12536, 13448, 15184, 16236, 17936, 17968, -29420, 9152, 612, 6040, 11204, 9420, 6780, 6828, 6764, 5152, 6244, 6568, 4036, 2632, 1372, -724, -104, 1196, 2336, -196, 208, 200, -884, -868, 732, 1844, 2192, 2368, 1800, 1364, 996, 1036
9425, -10930, 1888, -2676, 3736, 406, -9216, -14881, -14564, -12616, -11212, -12354, -14354, -2629, 4291, 890, 147, 1828, 3775, 4944, 5212, 4351, 3314, 2299, 1977, 2249, 1764, 928, 102, -214, -1024, -1678, -1712, -1744, -1696, -1696, -1696, -1680, -1680, -1712, -1712, -1728, -1696, -1728, -1712, -1712, -1744, -1744, -1712, -1696, -1712, -1728, -1760, -1696, -1680, -1712, -1712, -1712, -1728, -1728, -1696, -1728, -1712, -1712, -32599, -32599, -19467, -32007, -14843, 7810, 14572, 17232, 6514, -2147, 4189, 8426, 12137, 8019, 5978, 1770, -369, 537, 2038, 2983, 3974, 1479, -4976, -8533, -6031, -508, 1267, -783, -2969, -3063, -1998, -1029, 31817, 31817, 6318, 28474, 10606, 11494, 7502, 9530, 7558, 2866, -2082, -11554, -19662, -6394, -11710, -10430, -5750, -2498, -2138, -1982, -1806, -2098, -1982, -1866, -1022, 54, 102, 138, 130, -198, -90, -70, 23520, 32467, 32467, -9304, -6952, -5804, -180, 4780, 10756, 7340, 9560, 13528, 17712, 19856, 23960, 22720, 21292, 18768, 18424, 17024, 17124, 17752, 17712, 16664, 15220, 16152, 17408, 17240, 16088, 14568, 14412, 14580, 29364, -32768, 32767, 3972, 12460, 9744, 6692, 1016, -228, 148, 1304, 3916, 6196, -1232, 7140, 6316, 5312, 4672, 3376, 2204, 1464, 560, 132, 524, 488, 800, 1268, 1360, 1620, 1892, 2100, 2164
28163, -13768, 13549, -17752, -21701, -9156, -16979, -29633, -27405, -14804, -4216, -2615, -4242, -970, -3745, -6316, -688, 8441, 12713, 12112, 8576, 5712, 4301, 3663, 2813, 1733, 69, -517, -402, -81, -245, -1163, -1728, -1696, -1680, -1712, -1712, -1728, -1728, -1728, -1712, -1712, -1712, -1744, -1696, -1728, -1696, -1728, -1712, -1712, -1712, -1680, -1696, -1712, -1696, -1728, -1728, -1712, -1712, -1712, -1680, -1728, -1696, -1696, -12825, -32599, -32599, 443, -26602, -21481, 13646, 17202, 150, -1727, 12031, 19542, 14640, 2105, -10222, -18263, -12045, -1348, -460, -3056, -6050, -7335, -4386, 384, 3716, 4964, 3580, 595, -1073, -298, 2975, 4390, 20510, 31817, 31817, 7054, 28314, 20398, 5666, 5618, 3046, 2406, -406, -1478, -3614, -4642, -10990, -11838, -5558, -8574, -5402, -3482, -506, 1250, 2414, 2866, 3230, 2606, 2506, 2238, 1938, 1586, 1062, 722, 3656, 11448, 32467, 17564, 14228, -4116, -4700, 6748, 8552, 6300, 10560, 16152, 22064, 24504, 28096, 23644, 20960, 17880, 17576, 18232, 18840, 17184, 14552, 14176, 14804, 14376, 15164, 15408, 14800, 14452, 14280, 15616, 13416, 15780, -3060, 4528, 5600, 2600, 10108, 7952, 2880, -2056, -744, 1156, 1568, 632, 10520, 9528, 3524, 3000, 2932, 3644, 3088, 1520, 604, 700, 776, 1088, 1396, 1432, 1936, 2384, 2644, 2516
