4455,-1472,-26642,15994,32467,-2392
3803,-1472,-3393,25910,25016,6536
3508,-1456,-5600,24534,16040,712
-1763,-1472,11555,23390,14236,4540
-2612,-1456,19933,20686,16944,1568
-193,-1488,710,17334,16776,2152
893,-1424,-7697,14806,8008,3116
-96,-1472,-2964,12654,6544,3544
-122,-1472,2690,13870,3324,2080
147,-1440,5326,14630,5864,3096
1206,-1488,4686,14634,5108,2284
325,-1488,2274,14870,6240,3044
-378,-1488,-38,15198,5068,2504
-796,-1472,-809,15698,4412,3256
-326,-1440,262,15894,3176,2984
-351,-1488,1129,15474,4292,2852
-619,-1456,-853,15398,4868,2688
-1020,-1456,-1765,15526,4140,2896
-584,-1472,43,15330,2904,2628
-583,-1472,40,15434,4700,3096
-881,-1456,45,15466,4696,2928
-577,-1472,-272,15690,3608,2692
-725,-1472,361,15478,4160,3008
-1063,-1472,-199,15898,4688,2880
-616,-1488,168,15714,3892,2712
-449,-1488,976,15494,4752,3328
-673,-1456,-793,15478,4728,3164
-326,-1440,-62,15442,3492,3140
1
-8217,-1488,-28314,31817,32467,-13880
-15325,-1488,-28204,31817,32467,-8364
-17963,-1488,-30555,31817,32467,-20580
-8732,-1472,-32598,31817,7060,-18436
-7007,-1504,-25924,31817,-25216,-15184
-5926,-1472,-17005,31817,32468,-6276
-3162,-1488,-12622,24610,-29928,-1808
-3448,-1456,-3192,13098,-21444,-2384
-1011,-1520,11970,5194,-4588,5724
6193,-1472,17190,3866,-3920,6204
14148,-1472,14393,5110,-1388,4460
17265,-1472,14107,5946,-672,804
17662,-1488,14726,8278,1140,-804
14984,-1488,18417,12010,6128,-1132
15830,-1488,19421,17058,19204,-4380
7960,-1488,-2583,19006,32467,1884
1950,-1504,-13678,21678,26468,-2844
4457,-1504,725,31018,28856,164
6791,-1504,6614,28866,28472,704
6657,-1456,6988,23734,22260,568
3404,-1520,6420,18598,16588,-136
-40,-1520,4985,17486,14452,876
-297,-1520,2048,16542,11216,-232
535,-1504,972,15318,9972,984
383,-1472,858,15150,9004,1568
77,-1440,1004,14690,7952,1944
216,-1520,868,15078,7252,1452
847,-1456,2386,14778,6096,1904
395,-1456,2406,14386,7108,2260
-522,-1472,22,14962,6296,2236
-29,-1472,330,15266,5320,2444
-15,-1504,666,15390,5412,2312
1
4182,-1488,-30503,31817,32467,-10420
-2819,-1504,-30302,31817,32467,-7120
-1011,-1472,-32060,31817,27552,-16316
2409,-1504,-32598,31817,3984,-16712
674,-1520,-16482,31817,-23536,-14472
-8227,-1488,-11804,27014,-19620,-10748
-6884,-1488,-7004,20822,-14500,-4832
-7386,-1504,4553,13858,-13508,-1096
-744,-1504,15440,8454,-5992,2296
2198,-1472,4891,4490,-3328,8324
6748,-1504,1730,4818,-7408,7668
14198,-1456,21549,6966,-11804,7440
22373,-1488,16442,9238,480,820
26090,-1504,6574,10986,6952,432
18762,-1504,1281,11578,9288,1112
14886,-1504,11473,19526,27540,-5912
7207,-1520,28501,22046,32467,-1688
1881,-1488,-32598,13062,32467,-2308
-5063,-1504,-18017,16222,9628,876
-3043,-1504,27511,28722,15480,4120
1362,-1472,-181,26894,30620,1740
3449,-1456,-13243,23342,12132,-592
-693,-1520,12724,21826,8880,2336
-290,-1488,26116,22058,15080,1388
4668,-1504,13991,18386,14360,-864
8586,-1472,8443,15606,10076,392
2933,-1504,4300,13782,9316,3088
-1684,-1520,1769,13058,7104,2128
-1749,-1456,-968,13210,6180,2064
-1708,-1520,-1656,13922,5400,3324
-2177,-1504,1169,14770,5496,3112
-1764,-1472,2890,15362,6532,2616
1
4675,-1488,-32598,31817,32467,-12800
163,-1504,-32598,31817,32467,-7200
699,-1504,-32598,31817,28472,-19404
5274,-1504,-29862,31817,-1184,-17980
4656,-1520,-12046,31817,-24136,-15092
