-32559,-1552,-20759,31817,11776,-27548
-32559,-1536,-20274,31817,-3428,-17896
-32559,-1568,29031,31817,-23096,-21256
-32559,-1552,-32598,20598,-9768,-32768
-32559,-1552,-32598,24110,-932,-22880
-32559,-1552,-7754,13702,6192,-20024
-32559,-1568,-9013,8782,12136,-26960
-32559,-1536,25540,374,7984,-32768
-32559,-1568,15617,14430,7860,-32768
32268,-1536,1423,5250,3052,-32768
12525,-1552,-5430,4190,5824,-32768
2717,-1552,-1976,7142,4268,-32052
-5375,-1552,-7553,1754,4024,-27200
-7418,-1584,-4012,3078,3816,-23396
-5154,-1568,3703,3058,4652,-20804
-7231,-1536,-1482,1514,3192,-15024
-5366,-1552,1924,2350,3216,-14944
-2759,-1552,1640,1710,3344,-14232
-4052,-1552,-737,1078,2612,-13136
-2790,-1536,609,1770,3352,-13316
-1665,-1536,1276,1178,4000,-12636
-1368,-1568,-305,358,3296,-12724
-877,-1584,-898,682,2840,-12876
654,-1584,377,1486,3916,-14088
641,-1552,445,626,3868,-13276
41,-1536,-1293,614,3480,-14048
31,-1600,-1262,890,3068,-14012
-245,-1568,-1589,1006,3272,-13776
1005,-1568,379,1314,2952,-14060
357,-1520,-615,682,3192,-14104
3
-32559,-1536,-32599,31817,1480,13056
-32559,-1552,-32599,31817,19640,-340
-32559,-1552,-277,31817,10028,-1208
-32559,-1536,-30143,31817,-5800,-20856
-32559,-1536,22638,31817,-7780,-8768
-32559,-1568,-27060,24742,3772,-27300
-32559,-1568,-25842,18666,2360,-32768
-32559,-1584,-10258,20246,1876,-32768
-32559,-1552,-17313,9966,9880,-30132
29625,-1536,-8315,5270,5916,-32768
30258,-1568,7361,12270,392,-30668
12337,-1568,-7035,794,2840,-27352
6321,-1552,-8859,6874,3096,-25528
12237,-1552,3117,5542,2516,-24120
5664,-1552,2407,2466,4660,-21832
-235,-1568,-688,5046,4384,-19900
-695,-1568,-110,4666,3308,-18592
177,-1568,-150,3658,2912,-17100
-1776,-1552,430,4894,2948,-16440
-3897,-1536,910,4958,3664,-15148
-4926,-1584,-69,5086,2820,-14856
-4111,-1568,1163,3650,2784,-13816
-3907,-1568,-211,3342,3204,-13724
-3538,-1504,457,3306,3240,-13704
-2686,-1520,729,3082,3044,-13432
-2446,-1552,157,2350,3036,-13172
-2162,-1552,-984,2878,2672,-13872
-1302,-1520,-880,2690,3096,-13572
-909,-1536,-23,3182,3320,-13356
-1558,-1504,273,2870,3248,-13708
-2685,-1536,-448,2506,3440,-14024
-2369,-1552,-1249,2842,3788,-14000
3
-32559,-1536,-6176,24082,-3888,32767
-32559,-1520,-5278,28058,2704,32767
-32559,-1520,13843,31817,12248,21880
-32559,-1536,-32599,31817,14120,-2016
-32559,-1568,-32599,31817,14924,-2456
-32559,-1536,-29849,31817,-7392,-30656
-32559,-1520,-10551,31817,-17656,-26592
-32559,-1552,-10339,26826,-7116,-32768
