-32559,-3024,-18018,17746,4384,-30820
-32559,-3008,5302,13770,-14144,-32768
28074,-3024,-15080,3758,-2664,-32768
13844,-3024,-6997,20126,-2364,-23392
1117,-3040,-16492,-3710,6340,-16716
-80,-3024,-20138,-9306,1124,-18196
6559,-3024,-13063,-11526,-732,-19064
4394,-3040,-3336,-11466,-124,-18748
-230,-3040,2815,-7750,2644,-18716
-4460,-3024,2134,-8122,4496,-13468
-6501,-2960,-5036,-5962,4380,-13916
-5650,-3008,-6483,-5882,4304,-13400
-6628,-3024,-3205,-6334,2700,-12072
-5398,-3024,-1217,-7074,2876,-10656
-2903,-3056,-3074,-7154,3784,-11224
-1550,-3040,-1380,-8486,2796,-11100
-261,-3024,-3,-8342,2788,-11856
-10,-3024,1964,-8526,3164,-11564
-203,-3040,2052,-8366,4200,-11204
-712,-2992,777,-9134,4872,-11136
706,-3024,76,-8270,4744,-12724
681,-3008,1234,-9374,4552,-12144
-1537,-3040,769,-9454,3948,-11396
-1309,-3024,-1022,-8250,3800,-12392
-1093,-3024,187,-8774,3496,-11324
-1621,-3040,210,-8474,3976,-11396
-111,-2992,-194,-7958,4004,-11424
-1253,-2992,-1127,-9206,3656,-10276
-828,-3040,-1758,-8130,3160,-11264
423,-3008,-476,-7934,3388,-11868
486,-2992,1341,-8366,4040,-11732
-595,-3008,34,-8878,4384,-11244
3
2460,-3040,-12988,5330,2668,-25064
-3022,-3040,-17817,-1978,4768,-22708
-3406,-3040,-15022,-4874,-2648,-22884
3107,-3024,-2608,-5658,-2692,-20728
1524,-3024,8223,-5462,-320,-18052
528,-3040,5231,-5510,3424,-13432
-4758,-3024,-3225,-3966,4996,-12832
-4503,-3056,-985,-3282,4812,-13696
-3706,-3040,-1846,-4646,4540,-12052
-4073,-3008,-1483,-4526,2408,-12528
-3741,-2992,-840,-5110,2444,-12568
-537,-3056,-1499,-6014,4016,-12380
-416,-3008,414,-5782,3984,-13252
-916,-3024,708,-5910,4488,-13052
-529,-2992,-1534,-6118,4872,-13256
-561,-3072,-433,-5570,3796,-13624
-2526,-3040,-1349,-7342,3800,-12164
-3039,-3024,-2570,-6334,3652,-12292
-836,-3024,-1262,-5990,4612,-12916
-1433,-3040,1719,-6490,5020,-13036
-2269,-3056,2069,-6130,4708,-12808
-1924,-3024,-1747,-5850,4344,-13260
-1949,-3024,-2124,-6526,3808,-12760
-3104,-3008,-954,-7114,4120,-12772
-2859,-3024,-379,-6990,4480,-12416
-2091,-3024,-396,-7310,4304,-11916
-2191,-3040,-1224,-6990,3968,-11808
-1016,-3024,-1535,-6642,4016,-12148
-1279,-3024,242,-6890,3876,-12236
-1528,-3024,2348,-6570,4496,-12748
-2286,-3072,-1234,-6270,4740,-12684
-5598,-3008,-6253,-7266,4152,-12760
3
-32559,-3008,-19844,5122,-6536,-32768
27416,-3024,-10082,7638,-16216,-32768
1274,-3008,-5162,7594,-244,-25120
