-11321,-1776,-25789,31818,-2092,-11500
21820,-1744,-19213,31818,-6804,-4628
-32559,-1760,-2503,-15558,11516,-5296
-15038,-1744,-5348,8598,15504,4324
-7733,-1744,-1669,31817,13052,-3236
-8054,-1744,18494,28210,24672,14976
-13792,-1728,2553,28510,14540,7796
-7780,-1744,20709,17014,7276,-2472
5551,-1760,26637,-2134,14480,-5700
-1790,-1744,530,-14866,20536,-3196
-1852,-1712,-10557,-31878,17916,-496
-9343,-1760,-1055,31818,5176,756
9661,-1744,-11337,-25650,14760,3216
6626,-1728,-4088,-23830,7060,4592
-23524,-1728,-10667,-25894,16596,16592
3700,-1712,-10128,1630,10080,-23724
15271,-1728,-2453,-7834,16076,8080
10430,-1728,13034,-6618,13932,5064
-4451,-1712,-2856,-2098,17208,-5104
7763,-1728,15971,-1506,15892,-1676
645,-1744,13481,-3514,15864,228
426,-1744,1188,-3222,18568,68
57,-1760,-2214,-3350,15668,-2364
-891,-1712,-1058,-4470,15448,-12
-2575,-1744,-4453,-4246,15240,180
-2579,-1760,-6431,-4062,15140,-476
-1757,-1712,-4569,-4462,14688,12
-1427,-1744,-1830,-4762,15540,420
-1623,-1744,-1941,-4794,15696,652
-1753,-1744,-1301,-4918,15528,272
0
3819,-1728,18655,31817,14288,-15084
-640,-1712,30588,17194,23380,13060
-23120,-1728,12940,27558,23424,10796
-29941,-1696,11354,25058,14044,-820
-4438,-1744,10566,9122,8948,-4560
-2899,-1728,17412,-11066,16308,10336
-2712,-1712,-18994,-17130,16344,-5716
-11192,-1696,-15058,31818,17264,6808
14257,-1696,86,31818,-2124,8056
23498,-1680,12166,-26598,13012,2904
10918,-1696,-4279,-23710,8712,11788
-18572,-1712,4090,-13154,14228,-23400
21189,-1744,-18033,-4942,19656,-5596
5658,-1728,5138,-3134,13696,3288
-1543,-1744,1215,-6002,17240,3732
1770,-1712,9116,-1618,14124,-3572
893,-1728,12543,-4374,14512,2892
319,-1712,8923,-4858,16524,-312
-87,-1712,-2032,-4246,16212,-2680
-88,-1728,-1686,-5006,15872,-960
-2270,-1744,-2625,-5234,15672,-1200
-2629,-1696,-2325,-5126,15232,-568
-2547,-1712,-3279,-5118,15240,-288
-2251,-1712,-2669,-5226,15556,-288
