-32559,-1360,12365,14218,-11192,10728
-32559,-1360,-32599,18186,30556,-900
-32559,-1344,23908,26906,24712,-1460
-32559,-1376,-23741,19838,4012,-8996
-32559,-1360,-32598,20302,-3344,-17756
-32559,-1360,-21367,25786,-11080,-19296
-32559,-1344,-22689,9530,-4684,-18320
-32559,-1360,-18325,13646,-9588,-32616
27649,-1392,-13384,14602,7672,-32324
17615,-1344,-5909,-3874,-68,-29944
19387,-1408,-23010,-3202,-14912,-30560
-3218,-1360,-15652,1818,-6300,-27528
-5816,-1360,-1039,-1158,-10108,-21296
6482,-1376,-4945,3034,-2512,-19720
2869,-1360,-5690,766,-376,-16032
-9093,-1360,5045,-210,1360,-16704
-6360,-1376,6854,1074,948,-14120
1226,-1392,-8222,2578,864,-14224
566,-1392,-8069,1102,672,-14188
-1671,-1376,-950,1982,-148,-14148
-914,-1376,-1833,2290,372,-13748
-1406,-1392,-1744,1386,772,-14320
-1383,-1376,-998,1422,1172,-14368
-723,-1376,-2986,1286,1416,-14428
-1125,-1392,-3767,1122,1288,-14456
-1134,-1392,-2237,1026,1192,-14940
-1001,-1376,-1108,738,1352,-14480
-758,-1360,-1393,602,1660,-14568
-457,-1392,-1408,734,1712,-14596
-720,-1376,-1302,898,1608,-14888
-1096,-1376,-1527,878,1776,-14768
-1248,-1392,-1674,750,1808,-14600
3
-32559,-1376,-27705,13194,6188,26356
-32559,-1408,-9761,15382,4560,8404
-32559,-1392,28928,18458,380,-448
-32559,-1360,26858,24250,16692,-3848
-32559,-1376,-6431,20662,11192,-9088
-32559,-1408,-17552,13362,-1280,-18748
-32559,-1392,-6305,15966,-6736,-20152
-32559,-1360,-32598,16874,-2952,-25592
-32559,-1376,-7485,18358,-5544,-30520
-32559,-1408,3545,19962,-6220,-26248
22559,-1360,-15708,13850,1856,-29476
12615,-1392,4627,14982,-5524,-24268
1587,-1376,-2263,9422,-8992,-20348
81,-1408,-6454,2798,-6360,-20460
3416,-1392,-6864,7234,-4732,-19424
2340,-1360,-2267,4918,-2284,-18824
-2112,-1376,-1039,5074,-1672,-18600
-4078,-1408,-1995,5486,-888,-16804
-5806,-1360,-3386,5654,-856,-16420
-7535,-1392,-2352,4798,-320,-15232
-8150,-1376,-1409,4898,244,-14016
-7649,-1376,-1765,4758,412,-13180
-6531,-1360,-3206,4594,620,-13148
-4620,-1360,-1798,4574,236,-13324
-3100,-1376,-1012,4142,500,-12936
-2707,-1376,-1625,3814,848,-13332
-1212,-1360,257,3962,604,-14204
-985,-1408,852,3578,880,-13800
-1659,-1376,-464,3378,1252,-13852
-1653,-1344,-992,3214,960,-14288
-1961,-1424,-1030,3042,708,-13972
-1766,-1408,-852,2942,708,-14076
3
-32559,-1408,-23057,14102,1832,32767
-32559,-1376,-32598,17218,8248,22076
-32559,-1360,5270,20314,3276,-4084
-32559,-1392,-32599,31542,6660,-9288
-32559,-1408,-32599,18598,21464,-21884
-32559,-1408,-15838,11478,11820,16244
-32559,-1424,-32598,17442,2204,-28280
-32559,-1360,-6975,28906,-9512,-32628
-32559,-1376,-26532,18910,-12436,-32768
23068,-1392,-32598,10622,2376,-32768
17135,-1392,15520,17266,-1948,-25932
15149,-1376,1015,9534,3144,-17356
12875,-1376,-4274,4586,-2148,-20892
9101,-1392,1893,7778,-2364,-20084
4958,-1376,-753,4618,-2116,-19588
3956,-1376,-4630,6142,-912,-19060
704,-1424,-92,5166,632,-18272
