-32559,-1696,-6699,8990,12348,31700
-32559,-1712,-20249,8922,5580,24236
-32559,-1696,-12034,4438,2408,17684
-32559,-1712,10602,4870,1240,13352
-32559,-1712,13586,5782,1740,-1080
-32559,-1664,1019,3742,7712,-704
-32559,-1712,-30642,2786,1500,-4712
-32559,-1712,-26503,-1306,-4080,-7832
-32559,-1712,-21996,-2702,-3840,-9048
-32559,-1712,-23620,-3446,440,-6336
-32559,-1696,-27797,-2706,-1136,-15256
31043,-1712,-6441,-3190,-6704,-14180
29773,-1712,-4122,-1194,-1216,-14716
25528,-1728,-17798,2598,-544,-15472
23485,-1712,-15919,202,-1696,-18288
20578,-1696,-14176,-2050,-2388,-21028
14715,-1696,-13968,-1306,-2696,-21524
10251,-1712,-9977,-2174,-2328,-23760
7941,-1696,-6058,-2546,-1612,-22692
5795,-1744,-4127,-2466,-720,-21024
1474,-1680,-5978,-2082,232,-20572
-1374,-1728,-4649,-1906,572,-19328
-2434,-1680,-3006,-1546,896,-18084
-3107,-1728,-1639,-1918,216,-16088
-2891,-1680,-241,-1294,1220,-14280
-2876,-1712,-1372,-826,1124,-14772
-2181,-1696,-497,-994,1300,-14480
-2271,-1712,-488,-1222,1336,-13892
-1379,-1696,-203,-1294,1284,-13844
-680,-1696,595,-1342,1424,-13852
-573,-1712,408,-1754,1276,-13996
-719,-1696,352,-1934,1512,-14020
3
-32559,-1744,-19149,8054,14688,-556
-32559,-1712,-32598,6546,2524,-3484
-32559,-1728,-32598,3330,-2608,-6832
-32559,-1712,-28918,2042,-5316,-11552
-32559,-1696,3049,4922,-2336,-17356
-32559,-1696,18745,5334,-5764,-21484
28008,-1712,-16873,-8402,-2372,-11376
22439,-1728,-4821,-2962,-7600,-14924
10807,-1728,-9986,7498,-6840,-17440
14606,-1712,-17296,3362,-5668,-19876
13549,-1696,-15554,674,-7180,-21144
10403,-1712,-10020,-1518,-8140,-19896
7858,-1680,-6585,-434,-7412,-21808
5273,-1696,-8851,-202,-5216,-20228
1702,-1680,-7427,-642,-4460,-19156
637,-1728,-5249,-514,-2620,-18136
358,-1696,-3672,-154,-1588,-17112
209,-1712,-2422,-458,-1156,-15948
447,-1696,-1532,-426,-1036,-15528
33,-1712,-786,-10,-1084,-15156
-192,-1712,-177,194,-936,-14808
-409,-1696,-868,154,-576,-14420
-438,-1712,-1008,-106,-1072,-14508
229,-1712,638,502,-904,-14112
240,-1696,592,122,-1164,-14356
422,-1712,846,138,-796,-14412
689,-1728,741,134,-848,-14432
360,-1696,-132,102,-844,-14640
230,-1712,-654,10,-1080,-14840
-10,-1696,432,-1250,-2796,-14320
-591,-1712,-376,-218,-976,-14192
-1208,-1680,-1316,94,-1020,-14724
3
-32559,-1696,-14350,13506,20508,32767
-32559,-1712,-32046,11590,6772,24548
-32559,-1680,-17957,14030,248,6476
-32559,-1664,19984,9938,1288,2724
-32559,-1712,25375,19418,12268,-3468
-32559,-1712,-27259,7926,4828,-5700
-32559,-1696,-30971,5370,-5280,-10300
-32559,-1680,-19027,6282,-5516,-16924
-32559,-1696,-10295,3902,-4704,-10584
19842,-1696,-19968,-1650,-10332,-18580
15614,-1680,-9771,2106,-2496,-15560
13016,-1728,-4075,5630,-6944,-18856
16420,-1712,-9072,1866,-4728,-16640
19954,-1696,-10722,550,-7656,-16676
19407,-1696,-11035,2546,-6112,-16208
14115,-1744,-15296,-626,-4392,-18040
13489,-1696,-8481,1210,-5760,-20460
11662,-1696,-213,1126,-5260,-21160
9034,-1712,-772,3358,-4040,-22040
5321,-1728,-3021,2458,-2348,-19232
2068,-1712,-3439,3150,-1712,-17472
-1073,-1728,-2641,3162,-1840,-16964
-3022,-1696,-3565,2502,-2116,-15756
-2627,-1712,-2689,2350,-2604,-15352
-1315,-1712,-3,2530,-2420,-15024
-662,-1696,312,2534,-1764,-14892
-1650,-1680,-1148,3002,-640,-15596
-1698,-1696,-83,2018,-1092,-14008
-1726,-1712,-1532,2122,-948,-14468
-1416,-1712,-676,2178,-720,-14196
-1229,-1728,-1106,1770,-800,-14276
-1135,-1712,-2132,1410,-1084,-14108
3
-32559,-1744,4716,20078,3544,32767
-32559,-1728,8542,13378,9436,32767
-32559,-1712,-28743,8134,11308,32767
-32559,-1712,-29675,7682,5380,14104
-32559,-1712,7770,9318,-480,952
-32559,-1712,-32599,13606,3440,-8452
-32559,-1696,27718,4366,13540,-5696
-32559,-1712,-14596,9478,2704,-7068
-32559,-1680,-32598,9114,-1340,-11776
-32559,-1712,-32598,16534,-2636,-19908
-32559,-1712,-32598,18362,-7868,-32744
9569,-1728,-18178,-710,-5232,-22124
12643,-1712,-446,-410,-4252,-14596
3845,-1680,-11077,5698,-616,-19092
15213,-1712,-901,6650,964,-23404
31744,-1744,-8908,2146,-3232,-18284
19911,-1728,-6853,1618,-5152,-20900
4388,-1712,-3725,1790,-1760,-20440
4897,-1712,-3506,3254,64,-13624
-1170,-1712,-6623,5134,656,-18264
111,-1712,-7338,1946,624,-18052
1584,-1696,-425,2914,424,-19196
979,-1712,-52,3254,104,-15920
-793,-1712,-2281,3578,196,-15208
-1799,-1680,-1957,3550,472,-14364
-1195,-1712,-1308,3714,448,-14296
-788,-1696,-1514,3194,692,-13712
-594,-1712,-1298,3370,488,-14008
-123,-1712,-363,3302,308,-13876
-825,-1728,-1677,3618,472,-13956
-1623,-1712,-2979,4918,140,-14312
-4878,-1696,-7586,5582,412,-13960
3
-32559,-1760,20830,10930,1536,600
-32559,-1760,29590,11246,11264,-11732
-32559,-1712,-32598,4394,10972,652
-32559,-1728,-32598,7890,-708,-11960
-32559,-1760,-25367,8746,-2084,-21080
-32559,-1744,4584,8170,-1128,-21436
-32559,-1728,-7278,-6362,-1128,-9376
-32559,-1712,10531,378,-3344,-10324
20045,-1744,1638,11170,-9692,-18116
16962,-1696,-9413,9774,-4648,-17788
18401,-1712,-10812,6750,-6508,-19544
13111,-1712,-6800,5546,-7032,-21972
7740,-1696,-2488,4818,-6556,-20780
4326,-1712,-4996,4478,-5464,-20184
2399,-1744,-8007,5310,-1124,-17376
-662,-1728,-3974,3166,-2340,-17260
-2249,-1712,-2304,4082,-2088,-16480
-2752,-1712,-1594,3490,-1520,-15232
-1831,-1760,-2298,3338,-1432,-14672
-1551,-1712,-1295,3394,-1296,-14208
-1556,-1744,-785,3306,-1100,-13740
-1369,-1728,-818,3074,-1172,-13596
-607,-1744,-1000,3326,-1136,-13660
-574,-1712,-1553,3194,-1140,-13616
-679,-1728,-937,3302,-1080,-13968
-743,-1712,-1315,3174,-1036,-13896
-639,-1712,-1504,3234,-1040,-14080
-381,-1696,-979,3322,-956,-14588
-336,-1744,-984,2974,-840,-14468
-486,-1744,-578,2942,-928,-14364
-377,-1728,-186,2902,-908,-14624
-516,-1712,-567,2994,-920,-14496
3
-32559,-1728,17307,17706,13732,32767
-32559,-1712,7422,5298,18936,32767
-32559,-1744,-21212,6002,9592,26404
-32559,-1728,-13547,7002,3372,9844
-32559,-1776,7965,8774,3640,3400
-32559,-1696,12336,7398,6468,-6068
-32559,-1712,121,4550,6436,1568
-32559,-1696,-11873,6490,348,-8424
-32559,-1728,-17867,4042,1292,-8436
-32559,-1712,-32598,7342,-2524,-14072
-32559,-1728,-32598,10014,-400,-15052
-32559,-1712,-29796,4998,-4264,-21068
16245,-1712,1472,5330,-1412,-16372
17412,-1728,-12233,7386,904,-17000
9732,-1744,-7006,9158,768,-21644
20644,-1728,995,7466,-2104,-21572
15809,-1728,-2706,3234,-3176,-18388
5005,-1744,-4908,4238,-2848,-19420
1509,-1728,-8570,7466,1988,-20276
2048,-1744,-5328,5166,828,-18180
182,-1696,-5635,3670,-280,-16920
2134,-1728,906,4418,624,-16688
1138,-1712,-1124,4538,792,-15236
-661,-1696,-2758,4026,696,-14724
-1322,-1712,-1753,4290,716,-14556
-863,-1712,-1087,4210,840,-14144
-531,-1696,-1663,4198,1500,-13788
142,-1776,-711,4406,1184,-14260
-251,-1696,-696,4158,1616,-13820
-741,-1728,-1131,4006,1400,-13996
-823,-1712,-1115,4042,1508,-14020
-831,-1696,-512,3922,1416,-14044
3
-32559,-1712,5765,12406,2364,1064
-32559,-1712,31942,9294,6504,-6448
-32559,-1696,16633,3930,6824,-1564
-32559,-1744,-745,7938,-472,-11716
-32559,-1728,-14229,7390,-1488,-13248
-32559,-1744,-32598,11954,-4076,-14608
-32559,-1712,-32598,15962,-2656,-24272
14364,-1760,-10748,2082,-14864,-21088
6660,-1712,-17829,5450,124,-16976
5283,-1728,-20111,6286,-948,-18372
11668,-1728,-2571,8402,-5328,-22696
21485,-1744,1120,3362,-2160,-18076
12465,-1728,-5213,2650,-3712,-18620
6936,-1712,-1857,2758,-4244,-19644
2886,-1712,-11219,5706,2856,-15824
1975,-1760,-8114,4138,-904,-18504
986,-1680,-1807,2670,-1968,-14392
1461,-1728,-2599,2810,376,-15780
295,-1696,-3254,3034,-532,-16068
-535,-1744,-1052,3834,-308,-16112
-1358,-1728,-673,3902,380,-14992
-2149,-1728,-1172,3326,568,-14380
-1829,-1712,-2354,3538,2300,-14080
-2268,-1744,-1607,3186,832,-14620
-2010,-1760,-924,3238,676,-14124
-1747,-1744,-993,3202,804,-14156
-1246,-1696,-769,3118,700,-13808
-1309,-1712,-1184,2882,1032,-14556
-967,-1680,-1104,2906,1088,-14084
-778,-1728,-692,2830,800,-13924
-686,-1744,-744,2902,888,-14380
-567,-1696,-628,2526,536,-14428
3
21161,-1680,80,26426,13188,32767
-32559,-1728,5702,18706,10428,32767
-32559,-1744,-18532,11106,13964,32767
-32559,-1712,-32598,11566,8164,17624
-32559,-1728,-18132,9862,-4552,-628
-32559,-1712,-32599,19978,3612,-6840
-32559,-1728,17097,6846,21648,-13624
-32559,-1712,-32598,4938,3124,-2408
-32559,-1744,-32598,10830,2536,-17404
-32559,-1728,-18854,20606,-5780,-32768
-32559,-1744,-21145,7062,-16696,-26676
13326,-1712,-8237,-606,3656,-27852
8801,-1728,-24221,7258,-5148,-21404
2293,-1712,-8490,9966,-3116,-18144
17887,-1744,3647,3066,-76,-15280
22187,-1696,-10012,890,-1604,-15384
23181,-1712,-5812,3430,-3984,-21112
11810,-1744,-1404,2042,-1620,-17876
7983,-1728,-6568,3182,-944,-18188
5586,-1712,-3008,3662,4,-17676
6124,-1728,-3170,3354,656,-16944
6635,-1696,-290,4102,460,-16932
3937,-1712,-1788,3758,720,-15976
1442,-1712,-3421,4942,468,-16732
-466,-1728,-6149,4086,628,-13696
-1401,-1712,-1347,4770,400,-16384
-1870,-1728,-1833,4430,644,-15004
-1554,-1728,-214,4630,880,-15196
-1294,-1744,108,4594,1304,-14556
-1889,-1744,-573,4238,936,-14192
-2221,-1712,-677,3990,1428,-14148
-1888,-1680,-540,3834,1332,-14000
3
-32559,-1696,6553,25014,7160,32767
-32559,-1712,618,13138,16064,32767
-32559,-1696,-32598,10014,13220,23540
-32559,-1728,-17863,10278,-928,1644
-32559,-1744,27363,11838,-1444,-3120
-32559,-1712,-32599,8386,8696,-15816
-32559,-1728,-12712,2526,7688,2636
-32559,-1744,-32598,7882,-256,-6688
-32559,-1696,-32479,7886,-2984,-14872
-32559,-1680,-18024,8410,-4484,-18624
-32559,-1712,-22223,6474,-2984,-16280
-32559,-1728,-5349,2818,-7948,-18316
18109,-1680,-10992,9158,-2628,-17960
13760,-1712,-13744,9602,-2860,-21264
16523,-1728,-3780,6310,-2756,-20492
12221,-1712,-7167,3782,-4544,-18680
6118,-1728,-5197,2682,-4660,-20356
3041,-1728,-4235,3798,-3776,-19920
2092,-1712,-4838,3442,-2652,-18680
-254,-1728,-4342,2738,-1600,-17280
-847,-1712,-2317,3046,-984,-16308
-887,-1744,-2555,3062,-856,-15456
-1357,-1696,-3551,4818,5244,-17224
-1248,-1712,-2564,3462,-684,-16632
-765,-1696,-1110,3066,-596,-14940
-734,-1696,-1086,2998,-216,-14816
-189,-1712,-479,2714,-176,-14272
-28,-1712,-599,2738,-312,-14580
-408,-1744,-644,2942,-188,-14580
-398,-1680,-676,2878,-124,-14536
-332,-1728,-616,2586,-100,-14540
-222,-1728,-168,2590,-196,-14600
3
-32559,-1712,12185,3158,8096,-4020
-32559,-1728,-8963,5094,5720,-1888
-32559,-1696,-23800,7510,-2588,-11396
-32559,-1664,-29021,4726,-3112,-9784
-32559,-1728,-27990,10570,-5048,-15296
-32559,-1712,-32598,14766,-7104,-23132
23361,-1712,-12065,-2114,-13880,-24932
13642,-1728,-6394,1878,-3012,-17680
5364,-1712,-18182,9646,-4216,-21308
11966,-1728,-3452,6058,-2348,-21988
18636,-1728,694,3706,-3884,-20196
6903,-1744,-5249,-62,-3552,-19116
1567,-1712,-4844,2410,-4236,-18540
-725,-1680,-3691,3322,-5460,-17560
-1633,-1680,-5718,974,-1056,-13380
-2187,-1696,-4791,922,-1076,-15116
-63,-1712,-50,2610,-1196,-16836
364,-1680,-2017,2198,-664,-14304
-819,-1712,-2405,2026,-1040,-14308
-607,-1680,-1527,2602,-640,-14508
-161,-1696,-1484,2230,-132,-14268
-168,-1712,-939,1750,-92,-14024
299,-1696,-1725,1958,512,-14156
1008,-1680,-1709,1974,-16,-14396
632,-1696,-1759,2066,212,-14404
256,-1728,-2101,2286,2108,-15084
393,-1712,-2111,2110,-112,-14880
521,-1696,-2121,1946,504,-14220
625,-1712,-1651,2286,424,-14732
388,-1696,-801,2190,276,-14856
43,-1680,-1189,2334,440,-14712
3
-32559,-1744,-15266,11478,-4944,-18644
28362,-1760,-11485,11250,-8136,-24948
21750,-1744,-446,11690,-9424,-20956
11965,-1744,-11421,10834,-7516,-26076
4527,-1760,-6669,7374,-10600,-23640
-2237,-1744,-5054,4162,-8556,-20532
-5644,-1712,-5986,4082,-7760,-19460
-6779,-1760,-6353,3238,-5072,-17236
-7324,-1744,-6682,2850,-3128,-15932
-6375,-1744,-2253,2550,-1724,-14620
-4768,-1728,-1451,2362,-1160,-13740
-3629,-1712,-2206,1730,-908,-13024
-3951,-1744,-3081,1178,-820,-12404
-2947,-1728,-2465,1606,-1844,-12716
-1097,-1712,-1704,2206,-1448,-14384
1201,-1744,1088,1498,-1604,-14128
1103,-1728,216,1186,-1628,-13732
