s
-1394,-2032,-21729,8578,17552,-1832
-2030,-2064,11786,9586,11056,-4716
5913,-2048,17020,16714,16156,2656
4379,-2032,14994,16550,15556,1596
4042,-2032,9339,16114,14056,260
2108,-2032,9645,15158,7964,1004
329,-2048,15876,12458,8192,3780
-642,-2016,12294,12170,9332,4736
-563,-2048,4010,13126,10320,2412
-814,-2048,-3249,13646,10480,1496
-1859,-2032,-2759,14262,7748,1900
-2332,-2048,-2927,16874,11520,3768
-2573,-2016,-9699,14770,8948,2816
-3825,-2048,-11705,13774,6788,3440
-4529,-2048,-11229,15154,4348,4236
-3838,-2032,-8065,14698,3472,1936
-1986,-2064,-3473,13874,3724,1492
-171,-2064,-1209,14330,6020,1560
-110,-2048,-2317,14134,5884,1688
-1251,-2016,-3031,14446,6172,2188
-1987,-2032,-1859,14174,5924,1688
-1686,-2064,-813,13846,6072,1580
-1591,-2000,-1094,13806,7192,2080
-1955,-2032,-2100,13554,5180,2516
-2082,-2016,-626,13706,6696,2676
-1705,-2016,-743,13786,6696,2392
-1393,-2016,-1125,14050,6892,2332
-1649,-2032,-1218,13974,6484,2764
-1791,-2032,-1190,14066,6716,3064
-1573,-2032,-601,13978,6604,2680
1
-7010,-1984,11837,31817,-30100,32156
4286,-1984,5212,31254,-5716,12120
6714,-1984,-18224,16050,-8148,13284
5579,-1984,-3515,19762,-7472,-428
21921,-1984,-32599,16558,5132,-4596
-32559,-2000,21201,16670,23492,4020
20889,-2000,18387,9286,21768,-2352
23330,-2000,9640,12122,32467,-6512
16481,-1968,16256,7438,27700,-452
20437,-2000,22906,1718,30820,-4532
14367,-1968,3436,-1554,20616,-4824
14570,-2000,-5292,4366,15192,-7952
16102,-1968,1269,9014,10600,-3472
14685,-2000,20319,15522,9444,3308
15829,-2000,-32599,28346,15168,-4208
18443,-2000,-32599,31817,19464,-6964
18717,-2000,26830,31817,32467,-5520
10908,-2016,1541,24506,23332,-13804
1792,-2016,23963,16754,12424,6980
5577,-1968,27646,19094,15520,2772
3827,-1984,1984,10942,16396,3188
-216,-1984,-7210,9438,8360,3568
-1024,-1984,-5837,12402,6212,688
9915,-1984,9660,8998,18120,15480
-8068,-2000,1259,11618,9220,3664
-2071,-2016,1002,14010,10660,1068
-2395,-2000,-4486,12618,7996,3112
-3457,-1984,-2134,13282,9664,3576
-3653,-1968,-1866,13354,8964,2164
-4489,-1936,-2395,13406,8440,1592
-5344,-2016,-2662,13854,8660,836
-6335,-1984,-6835,14306,8748,864
1
-2346,-1936,-32599,9790,32468,18728
12696,-1984,8040,8630,2952,13696
13643,-1936,-15774,3274,-1700,16832
10564,-1952,-7215,4678,1016,10104
15211,-1952,256,3750,8588,2620
25297,-1968,5835,-514,17188,7316
22694,-1968,1187,-1378,12868,9588
18829,-1952,6434,1046,9364,2804
23613,-1936,6795,6250,17112,-1740
26837,-1968,5236,6302,19336,3248
21758,-1984,-3284,4974,17324,3944
17717,-1952,1606,5890,6800,3256
23443,-1984,8264,4814,1912,-1252
18875,-1968,13930,6306,896,-1028
17007,-1968,20962,21326,9300,-10124
11433,-1984,25399,31817,24980,-1152
-4707,-1984,-4162,31817,32467,4376
1380,-1952,-32598,17178,32467,-28428
-17322,-1968,-32598,4910,15544,-1124
2013,-1952,-4235,14530,13968,14784
7060,-1984,18800,8110,-4348,5884
16602,-1936,-32599,6694,6172,6408
6949,-1952,17093,9142,12088,6724
-5443,-1984,10253,11094,13252,4220
4672,-2000,7768,13626,12540,5880
-5779,-1920,-2045,13050,8016,3364
-162,-1920,-1426,14782,10840,3280
-2988,-1968,5389,13394,9476,4856
-2342,-1968,6650,13838,6928,5736
-3951,-1920,3964,13082,7188,5152
-4932,-1968,1117,12938,7492,3484
