-15184,-2368,5167,27598,14508,-756
-10531,-2320,-1626,19994,9996,424
696,-2336,-2999,21358,9516,1640
6015,-2320,-9052,17706,5720,3124
7028,-2336,-2365,15338,2228,3720
5142,-2320,8517,13550,2804,3088
3308,-2352,13582,13346,4364,1904
1988,-2336,11475,13602,4564,1560
966,-2320,7833,14130,4548,1652
1624,-2304,5707,14550,4492,952
2606,-2320,3169,14410,4028,936
2392,-2336,1378,14146,3712,876
1641,-2336,728,14198,3372,1204
626,-2320,-64,14506,3388,1436
-406,-2304,-1392,15030,3196,1460
-1145,-2320,-1476,14958,2884,1532
-1472,-2336,-478,15230,2904,1764
-1097,-2352,126,15270,3232,1696
-614,-2320,-40,15038,3260,1888
-561,-2352,15,14986,3148,1948
-732,-2288,271,14974,3492,2336
-960,-2336,-450,14910,3644,2188
-786,-2320,-864,14846,3288,2060
-386,-2352,418,14818,3272,2408
-351,-2336,1198,14902,3612,2056
-407,-2320,926,14934,3648,1980
-316,-2336,1077,15118,3844,1968
-244,-2352,484,15206,3844,1840
-278,-2368,-199,15158,3712,1812
-229,-2336,289,15158,3652,1976
-262,-2320,167,15058,3636,1808
-220,-2368,101,15214,3600,1916
1
-12939,-2320,-16460,31817,-29764,-10864
-32558,-2336,-32598,5634,32468,-9100
-32558,-2352,-32598,6462,-24024,-1588
-1566,-2368,-32599,1590,-16144,2176
-10619,-2336,11797,-666,-1200,5548
-4545,-2352,20217,4842,864,7996
7037,-2304,25403,3146,10052,8768
7260,-2352,14422,714,7464,9916
9448,-2336,21928,1570,12840,4708
12248,-2320,16427,186,12968,3856
8481,-2352,18549,-1222,5432,5652
2752,-2304,25640,1854,10704,3956
1267,-2352,22133,4898,20084,3936
2330,-2304,6558,6050,18980,4220
587,-2320,-4677,7170,8552,4688
-3124,-2352,6730,9954,10488,7128
-4484,-2352,-32653,16190,16520,4180
983,-2352,15624,19726,15464,-1656
509,-2336,-2800,16518,9184,1568
-3783,-2352,3458,20374,13280,2376
-7180,-2352,8730,28570,17280,-380
-8172,-2336,-11077,23854,10476,820
-13275,-2320,-11639,23202,9684,3140
-12162,-2336,-6999,21326,6332,4596
-6233,-2352,-1736,17754,3152,4072
-1120,-2336,9031,16006,1412,5008
891,-2352,12968,15922,3164,4552
2567,-2336,9420,15498,4124,3840
2808,-2320,5774,15586,2852,2908
2358,-2336,6032,15650,1244,1632
2710,-2320,8137,15670,2108,1044
2393,-2352,5674,14570,1584,1272
1
31243,-2352,-10159,31817,32467,18200
26984,-2304,-32598,31817,32467,16784
28327,-2288,4346,31817,32467,-14748
17777,-2336,-32598,31817,32467,-32768
-32558,-2320,-32598,-7018,32468,32767
667,-2320,-32599,2626,-16764,14212
-5057,-2352,11839,-9846,8668,6212
-18142,-2320,4235,42,8792,10428
-17475,-2336,-32599,4406,-1932,-7372
6803,-2320,-673,3586,11464,14820
1595,-2336,2993,-1974,1952,8096
4424,-2352,21713,3026,6892,6200
6630,-2336,27571,2746,5572,6656
6900,-2352,25003,2166,16132,5292
7684,-2336,9584,4078,16444,7672
971,-2336,4001,878,5864,9592
-4171,-2320,29269,6046,10028,5124
6116,-2352,-32599,14834,18004,1832
7674,-2320,14652,9182,13492,4416
3270,-2336,9032,9978,11296,2876
7131,-2352,-1026,23502,23648,-2032
-14645,-2352,20529,22274,11840,1220
-16378,-2336,-1080,26950,5628,-1940
-10620,-2320,-27825,28458,8132,1248
-15598,-2336,-17451,26282,7792,6700
-6894,-2320,8375,21346,4140,6776
4916,-2336,13086,18358,7404,4748
6921,-2336,6517,16806,2664,7176
1
-6402,-2352,-26424,31817,28952,9100
5543,-2336,-7777,31817,32467,7084
16606,-2352,-5260,31817,32467,3848
-7552,-2368,-7540,31817,32467,-10084
-16832,-2352,6097,31817,32172,-32768
-5053,-2336,-32598,31817,2464,-32768
-32558,-2320,-32599,31817,32468,44
-32558,-2368,-32598,21750,-8752,-13524
-9213,-2320,-32598,31817,32468,-32768
-12233,-2320,3689,-2934,-21996,12680
-3397,-2336,21586,9890,-11444,11032
7890,-2320,17623,4614,5532,9364
12120,-2336,21459,-1398,8924,8996
12584,-2352,26990,1374,9800,10448
15205,-2336,17018,2234,17760,3444
20565,-2352,-3760,90,10980,2696
19617,-2368,8549,-1942,4896,4852
14010,-2352,17267,-682,18476,5708
11190,-2336,-15862,630,17852,4664
4414,-2352,-17807,-434,664,8212
2968,-2352,29220,4262,3976,4652
6834,-2336,-32599,10634,8232,252
6414,-2384,-32599,12654,5720,5620
5842,-2400,-32599,20706,25472,-1276
10746,-2384,-32599,31817,18504,-9944
1877,-2336,-22246,12770,10368,-5764
