-32559,-1616,-10689,29330,19632,12192
27794,-1552,-9718,23262,22092,3468
30541,-1600,16993,26870,17948,-3496
-32559,-1616,4793,30826,27856,-11980
31353,-1584,-5614,26558,21652,-14172
21655,-1632,19093,31817,32467,-17600
28828,-1616,22556,29566,32467,-21256
19900,-1584,-148,31817,27216,-23180
15818,-1600,-32599,31817,32467,-18556
-17397,-1616,1740,31817,32467,-19904
12704,-1584,-5129,4062,-15940,-21628
5206,-1600,-18509,23358,32467,5192
-1803,-1584,-10757,6578,-7616,5808
-3071,-1616,15155,11010,308,5524
-678,-1600,7293,12042,14844,2264
-640,-1584,1675,14694,13320,1712
-766,-1600,6026,14902,8428,3512
1446,-1600,7853,16410,6508,3468
3255,-1584,1755,15598,7732,3980
-919,-1600,-2721,14462,4344,4584
-3070,-1600,-443,15846,2536,4128
-1235,-1616,1307,16426,2232,3500
2428,-1568,1650,15918,1048,4032
1650,-1584,3685,15078,1656,4248
-1367,-1584,2333,15494,4232,3260
-1821,-1600,-3124,16598,3936,2612
-1039,-1584,-3914,16470,2460,2736
-558,-1600,-985,16002,1968,2976
-965,-1600,54,15662,2880,2860
-1282,-1584,-1730,15550,3200,2572
-1638,-1600,-2866,16090,2244,2312
-1436,-1600,-1245,16190,2404,2636
1
6623,-1584,-13829,21542,32467,-11368
-2013,-1584,2075,13938,32467,-5148
-15653,-1568,-15387,10214,32467,-20996
-29121,-1584,-18838,20070,32467,-23624
-32558,-1584,-20464,31817,32467,-25684
-32558,-1568,-11066,31817,32467,-31056
-32558,-1616,-4424,31817,32467,-32768
-32558,-1568,-7734,31817,29560,-19772
-32558,-1568,-3765,31817,32468,7192
-17091,-1584,-4531,31817,32468,10200
-2850,-1568,-9649,31817,-20088,13980
13142,-1600,2759,31714,2504,-1924
32322,-1584,14513,23434,21672,-2756
22775,-1600,-997,18546,31404,-3540
22585,-1568,-9868,23662,31252,-14716
25259,-1584,13175,16198,28720,-8004
21127,-1600,13703,10350,32467,-5480
9600,-1584,2112,12202,32467,-5592
14514,-1552,25357,3330,26980,-11532
3056,-1600,-3303,6486,32467,2760
-12890,-1600,-15399,22470,32467,-1344
-1380,-1584,-32599,31817,32467,188
29,-1568,-12480,15446,32467,18860
-12442,-1568,-11682,18282,19188,4224
-3000,-1616,10505,20514,15624,4852
8223,-1568,1985,17038,12996,4016
7313,-1568,3202,11346,7424,7140
632,-1584,1883,11082,4720,3272
-378,-1568,-1852,13614,5676,4192
2119,-1600,-3822,15010,5580,3188
1561,-1584,-1591,14814,4992,4248
-507,-1600,-633,15478,5372,3528
1
-30538,-1568,18894,-3794,32467,-28660
-32558,-1568,17769,31817,32467,-32768
-32558,-1552,7048,31817,32467,-13664
-32558,-1568,10057,31817,32467,520
-32427,-1584,-13101,31817,1732,5428
-11987,-1584,-12034,31817,32468,21632
6787,-1568,13644,31817,32468,3768
6124,-1552,-6447,31817,-4500,8096
-1526,-1600,-9201,28334,20920,3056
3798,-1568,-6531,22394,32467,-920
11670,-1552,6150,12298,22984,3232
9995,-1600,16801,9918,32467,5800
-8891,-1552,-17714,8838,32467,5668
-21889,-1552,-12606,-2978,19888,5432
-17092,-1568,10541,3838,13648,-1456
-5869,-1568,8966,16194,23260,352
-430,-1552,12431,14058,18500,5408
-3438,-1632,14783,16342,19400,7368
-7112,-1584,-4589,26530,21708,8420
