31818, 31818, 31818, -32598, 126, 31817, 31817, 31817, -6362, 4886, 3310, -11350, 1570, 3698, 7718, 10802, 13786, 14338, 10322, 3066, -3678, -13518, -16226, -12290, -16022, -14314, -12790, -12374, -11658, -8646, -6038, -5114, 21808, 19100, 9700, 716, 8640, 6944, 20408, 32467, 20476, 2104, 12144, 20144, 16968, 9276, 12444, 17960, 20724, 17648, 14168, 12036, 11356, 13096, 17100, 17716, 18980, 21828, 17164, 15348, 18340, 17064, 14288, 14712, -892, 1712, 1268, 496, 5976, 9700, 32767, -32768, -9592, 7864, -3804, 192, 528, 7492, 4952, 1716, 1784, 2668, 20, 3212, -700, 796, 1420, -708, 2656, 1960, 1084, 1660, 1728, 400, 140, 604
19754, 31817, 31817, 2554, 5082, 9694, 418, -1850, 318, 1342, -734, 1550, 4626, 10490, 15174, 20198, 17554, 5402, -12966, -22058, -17562, -17482, -17594, -14506, -12990, -11566, -9970, -8110, -6146, -4258, -4726, -4378, 16428, 27604, 32467, 32467, 3808, -1380, 9948, 19436, 13944, 13112, 15532, 15196, 16980, 17736, 17916, 19472, 17216, 9784, 8188, 11244, 15244, 15872, 17048, 18892, 15324, 13888, 15196, 15648, 16492, 16568, 19120, 16504, 9548, 14144, -11260, 32767, 4044, 7044, 5432, 1856, 4188, 5700, 7208, 5696, 2784, 856, 2800, 1636, 2748, 3124, 2152, 5456, 4072, 2100, 2588, 1428, 1240, 912, 912, 928, 680, 600, 1288, 928
24206, 31817, 31817, 2702, 4562, 16870, 8810, 10630, 10822, 10498, 12866, 6678, -1550, -5722, -13094, -22038, -16682, -15246, -12098, -10938, -8078, -5982, -4678, -3630, -2570, -3406, -3386, -2850, -3026, -3138, 16280, 19528, 29676, 25720, 8392, -6708, 4852, 10748, 13584, 17360, 20080, 18748, 16696, 16368, 17152, 20396, 16368, 15048, 17088, 16536, 13116, 13780, 16840, 17608, 15252, 17900, 17356, 14980, 14644, 16236, 7096, 17184, -12668, -13568, 5856, 5364, 7568, 2804, 4140, 2912, 1680, 3388, 2160, 3156, 5036, 2048, 720, 1108, 1112, 608, 944, 2056, 1968, 1256, 1952, 2300, 1800, 2080, 2788, 2760, 0, 0, 0, 0, 0, 0
31817, -10, 7978, 9374, 2726, -5878, 590, 1266, -266, 1782, 7298, 10990, 13042, 7582, 6102, -2394, -12470, -11446, -11270, -13494, -12318, -13938, -14654, -11822, -9846, -10370, -10674, -7110, -3714, -1378, 32467, 26016, 10032, -996, 9816, 21808, 13144, 15080, 16652, 16908, 17044, 14336, 15452, 14944, 12604, 9272, 11448, 12516, 15684, 16236, 13980, 18312, 20284, 16448, 19492, 22964, 20880, 14468, 16232, 17364, -24140, -11416, 7180, 9256, 9728, 2180, 3336, 5056, 5348, 3864, 2340, 4292, 3220, 4224, 2616, 4996, 848, 1780, 1492, 968, 272, 3808, 4204, 2360, 2228, 3776, 3144, 3972, 4148, 3684, 0, 0, 0, 0, 0, 0
10570, 31817, 31817, 21582, 4882, 9178, 550, -2142, 258, 4290, 8686, 8510, 11430, 15646, 13054, 2830, -12198, -11018, -13742, -17266, -14698, -16214, -15582, -14022, -12686, -8510, -6162, -4150, -2662, -1222, -1014, -1962, 8040, 23304, 32172, 25168, 5936, 1528, 19372, 15336, 15272, 9776, 12920, 16656, 19428, 15892, 14656, 13736, 10540, 14180, 14852, 14776, 15756, 19364, 19076, 16300, 20380, 19072, 15968, 17492, 17448, 16016, 14596, 16860, 7088, 12024, 10340, -17852, 6260, 8968, 17356, 3416, 3792, 7456, 3516, 4036, 2268, 4880, 3544, 404, 4096, 2272, 2680, 1392, 2188, 4488, 1688, 2048, 4624, 1580, 1620, 2720, 2184, 1816, 2408, 2876
31818, 31818, -13582, 20730, 31817, 31817, -6510, 6722, 10266, 4522, -2702, 4202, 7802, 7482, 3354, 6082, 8202, -3770, -2922, -4946, -12802, -8858, -11870, -13370, -11226, -14122, -13022, -6986, -4206, -4102, -5298, -4486, 3932, 6080, 9248, 17604, 19236, 32467, 21016, -2000, 7500, 16672, 22148, 14604, 14524, 15600, 17048, 18144, 12848, 14688, 17256, 17344, 15996, 13540, 13368, 15596, 12072, 14700, 17844, 16564, 14732, 14648, 14856, 15432, 2072, 6696, 10888, 440, 25376, -15856, -13056, 10320, -2680, 4276, 1800, 6084, 4956, 3880, 4576, 4104, 4664, 2432, -872, 3368, 1436, -2624, 656, 1072, -1236, 1812, 3740, 2924, 1876, 2492, 2768, 1524
31817, -242, 7818, 9370, 8378, 3970, 906, 1194, 4978, 5382, 5958, 8102, 6806, 4878, -2018, -5998, -9762, -11358, -13418, -13730, -11614, -12082, -12814, -10778, -7674, -7074, -6858, -2858, -1650, -2258, -1234, -1006, 12664, 20712, -1500, -12544, 2848, 14004, 13644, 14740, 15560, 16620, 15176, 17624, 19768, 14196, 15156, 16952, 16848, 12648, 13504, 21820, 20008, 18344, 21876, 18064, 13920, 15908, 17340, 15160, 14808, 16688, 16208, 15784, -17812, -14884, -7260, 5892, -4200, 2460, 5000, 6000, 3960, 4356, 4216, 2784, 2760, 2280, 168, 1716, 1900, 1204, 5760, 3808, -56, -284, -588, -1092, -76, 1512, 2432, 1308, 2260, 3424, 2764, 1892
-3610, 27610, 31817, 31817, 970, 10910, 9062, 4606, 326, 6818, 9234, 9618, 10474, 10802, 6346, 2722, -4166, -13266, -13590, -17542, -16186, -18034, -17206, -15550, -14482, -9350, -5402, -3986, -1858, -1274, -1402, -1846, 21904, 15124, 8048, 22196, 24120, -3272, 3736, 15884, 19092, 18264, 18132, 16872, 16436, 17280, 13168, 12164, 12260, 12896, 12160, 11428, 18972, 19412, 14012, 17252, 21124, 18888, 19472, 19564, 17884, 14364, 15328, 15924, 8152, 3724, 27816, -31428, 32767, 2980, 18436, 7224, 5280, 3240, 5224, 5148, 3376, 1724, 5932, 2704, 3000, 3576, -1016, -1484, 1292, -172, 84, 852, 1900, 1632, 2340, 3536, 2500, 2312, 2692, 2612
19682, 31817, 31817, 3718, 6050, 5182, 4766, -2122, 14, 2442, 3450, 6010, 8786, 9086, 8662, 4838, 1278, -5378, -7954, -16446, -19718, -19678, -19838, -19406, -14850, -11110, -9722, -7130, -4166, -2714, -1686, -1730, 13016, 15068, 23132, 18784, 732, 3116, 25332, 14836, 15612, 14544, 16364, 15136, 13480, 14072, 15972, 15088, 18672, 16504, 15568, 18844, 16904, 12288, 12296, 14676, 12364, 11804, 16996, 20108, 14680, 12344, 15004, 18696, 1212, 20288, -29916, 4236, 3672, 6328, 6220, 6176, 4860, 7132, 4684, 4652, 4720, 3856, 3708, 5928, 3384, -888, 476, 3728, 2196, 2872, 3880, 5808, 3972, 2184, 3300, 760, 104, 1744, 3524, 3052
31817, 17714, 7830, 2026, 10498, 998, 1358, 3270, 4182, 6262, 7702, 11114, 12858, 7862, -234, -8070, -15710, -15446, -16086, -17690, -14598, -12954, -12986, -11730, -7842, -4630, -5050, -3238, -2534, -2182, 26548, 23888, 8616, 1056, 260, 14544, 15092, 12556, 14648, 17156, 18048, 18692, 18032, 18000, 14704, 13596, 10512, 5904, 11596, 19412, 14720, 11648, 19352, 20732, 16668, 15628, 19220, 18836, 15336, 16412, -4940, 8076, 44, 8192, 8552, 6648, 5672, 6944, 6384, 3400, 2716, 1584, 3028, 2288, 2236, 5028, 4704, 1876, 4948, 3924, 1064, 2232, 4908, 3704, 1932, 1896, 3572, 2596, 2056, 2596, 0, 0, 0, 0, 0, 0
31817, 31817, -27230, 17510, 22218, 3910, -6030, 3406, 7842, 4634, 4518, 3850, -990, -7786, -6454, -9458, -15474, -13042, -14866, -13762, -11414, -8974, -7626, -7110, -4794, -6474, -5366, -2922, -2898, -3090, -2350, -1610, 25996, 26904, 28516, -17748, -29040, -6588, 14388, 16000, 11004, 12920, 15780, 12068, 14816, 14168, 14316, 14400, 18500, 22044, 19280, 18040, 16416, 17132, 21404, 20832, 17008, 18776, 18444, 15452, 16440, 17512, 16172, 16260, 31920, -32768, 32767, -6544, 9616, 4804, -1068, 3384, 5932, 4900, 4680, 5036, 3416, 7144, 3568, 1004, 548, -3224, 1600, 1176, 744, 1596, 2040, 880, 1316, 3640, 2424, 1232, 1772, 1876, 1300, 1284
24674, 31817, 31817, 8698, 9030, 13858, 5974, 1046, 4654, 8414, 9570, 6078, 5254, 8018, 878, -1722, -7618, -11350, -11630, -14294, -20714, -18414, -16046, -13990, -12006, -9018, -4814, -2926, -2530, -2946, -2250, -3222, 32467, 24868, 19932, 19644, 2992, -19112, 4032, 19880, 15432, 14836, 14476, 16944, 17252, 16212, 17968, 20068, 17512, 21752, 14616, 9164, 10768, 10028, 8580, 12132, 13456, 14624, 17436, 17388, 21612, 24076, 18556, 11728, 5036, 11212, 19276, -18828, 4332, 9140, 8752, 2944, 4856, 5320, 3848, 4836, 3460, 2280, 2724, -3220, 2032, 856, -2108, 752, 3792, 3492, 1584, 2692, 2596, 2012, 284, 88, 1796, 1404, 1112, 1896
12570, 21826, 6410, 4250, 510, -1262, -1790, 962, -314, 3586, 7854, 12278, 12822, 12126, 6542, 2166, -6774, -16930, -20298, -15166, -12322, -11546, -9770, -6966, -6098, -5918, -3598, -3458, 16120, 20292, 3528, 6548, 12000, 18204, 14532, 15216, 16616, 14852, 14212, 13468, 13612, 14288, 17524, 17060, 13820, 15056, 16560, 12340, 12500, 14756, 16712, 14716, 15116, 18280, 17512, 15636, 7188, -15608, 1044, 9264, 4692, 2432, 5064, 5592, 6124, 4596, 2548, 3180, 3080, 4160, 5244, 2244, 2552, 1188, 696, 3560, 2044, 2824, 2224, 832, 1760, 1868, 652, 1444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5694, 31817, 31817, 31817, -25662, 6518, 4538, -246, -1310, 2362, 4374, 6306, 9382, 12326, 14422, 12162, 7522, -5426, -13534, -18578, -22950, -18914, -16346, -14786, -12954, -9106, -7310, -5286, -4698, -3222, -2094, -2118, 20612, 18828, 27832, 32467, -1248, -7496, 3928, 14284, 18864, 14288, 15980, 16220, 17764, 17796, 19344, 20380, 14728, 11944, 11216, 9816, 12500, 15208, 17248, 17556, 13728, 14512, 18608, 17464, 18424, 17960, 15448, 16328, 6960, 8540, 32767, -32768, 32767, 6508, 8236, 5672, 4452, 5004, 5488, 5184, 3692, 3268, 4624, 1664, 1940, 4828, 2224, 2520, 120, -208, 76, 936, 1556, 2112, 1016, 596, 1848, 1568, 1220, 1676
-4602, 31817, 31817, 31817, -110, 3946, -4030, 1750, 494, -766, 2330, 3282, 5566, 10018, 14030, 18018, 14722, 2986, -8746, -13334, -19222, -25558, -22594, -22658, -19218, -12398, -8738, -7394, -4826, -4150, 20920, 22172, 31172, 28652, 13652, -4292, 19428, 15560, 16236, 16240, 15420, 15848, 15600, 16524, 18276, 21108, 21816, 13616, 5980, 6008, 11744, 13600, 14420, 17524, 15264, 11952, 12984, 14616, 14256, 14444, 6076, 13468, 28104, -32768, -588, 9372, 3840, 4944, 7132, 7836, 5780, 5556, 5184, 4008, 3580, 2204, 1240, 3484, 2296, 1288, 4580, -156, -1676, -748, -360, 860, 2196, 2108, 1204, 956, 0, 0, 0, 0, 0, 0
25366, 31817, 31817, 8342, 11890, 5566, -7978, -5406, -3046, -1054, -1090, -2186, 138, 6138, 11958, 13998, 15366, 13670, 3666, -9790, -16698, -24930, -24750, -21942, -21702, -16978, -12346, -10310, -6258, -4026, -3174, -3066, 21328, 30184, -720, 16288, -1780, -4872, 5532, 17332, 15768, 15700, 14332, 15844, 16396, 15460, 14372, 16596, 19392, 14228, 18164, 16432, 14464, 12952, 9284, 15948, 17728, 13444, 11756, 15676, 17132, 15908, 15048, 16184, -4036, 32767, -32768, -1660, -3504, 9612, 18148, 3756, 3720, 4964, 6444, 6668, 5720, 3596, 2000, 2660, 2224, 3336, 2684, 2840, 4136, 5260, 2172, 696, 1396, 340, 864, 1132, 88, 100, 1104, 452
13402, 31817, 31817, 16770, 14894, 12738, 3302, -3214, 346, 1762, 3230, 5222, 7562, 10946, 12026, 11986, 7678, -3002, -10946, -18330, -26686, -22938, -19838, -16010, -12130, -9030, -6934, -4954, -3478, -4022, -2754, -3682, 22804, 30744, 20028, 27108, 1100, -14656, 5472, 18860, 14612, 11640, 14616, 15884, 16820, 15560, 17848, 19728, 19328, 17520, 14652, 11268, 12436, 16524, 17804, 14364, 13320, 17680, 18300, 15056, 16240, 18416, 15504, 14256, 9696, 3192, 12208, -21212, -9388, 5356, 11096, 2592, 2688, 4548, 3772, 2672, 3080, 5132, 5008, 2028, 1296, 1672, 1816, 2064, 1152, 1572, 2580, 1588, 1016, 1332, 1272, 452, 976, 1716, 768, 1040
10926, 9662, 3046, 162, -1806, -1606, 2354, 4986, 7326, 9994, 13750, 12974, 9506, 3690, -9266, -14450, -22078, -24470, -20730, -20910, -16226, -12834, -10586, -6334, -3162, -1514, -1918, -1454, -2266, -3926, -4506, -4330, 17804, -2548, 3500, 8768, 13196, 17864, 15436, 16756, 16808, 17160, 18208, 18156, 17976, 18116, 13644, 9204, 9668, 11512, 15396, 20632, 14944, 12852, 18908, 19340, 14664, 14020, 17752, 16712, 14724, 15936, 15880, 14208, -3476, -384, 9232, 7100, 3808, 2744, 3904, 4092, 3300, 4988, 3704, 2296, 3128, 1956, 1104, 3224, 5048, 1240, 2112, 3252, 1316, 1792, 2696, 168, 808, 1764, 2148, 1208, 1228, 1912, 1272, 500
8750, 594, 11582, 102, -1962, -58, -546, -290, 522, 4086, 5358, 10046, 12450, 7838, 7382, 126, -11798, -15014, -22110, -26878, -20766, -17558, -15378, -13146, -7770, -6314, -6030, -3650, -2966, -4246, -4506, -4178, 19348, -4836, 860, 10728, 17332, 14664, 15608, 17316, 18668, 16840, 13848, 16688, 22436, 20576, 18392, 14252, 17220, 9548, 5920, 6024, 8996, 12120, 14580, 15588, 13328, 16012, 19864, 17304, 15168, 18064, 16892, 13236, -10688, 6068, 8220, 3136, 3844, 3180, 1920, 4844, 4684, 4096, 5556, 2116, 980, -428, -1936, 1304, -136, -896, 5624, 4340, 1696, 2460, 3688, 3596, 376, 1628, 2428, 628, 744, 2324, 1876, 1160
31817, 31817, 4850, 4774, -8470, 10, -3106, 2922, 1058, 1742, 5962, 10254, 13250, 15330, 13550, 4618, -4970, -14182, -25770, -31098, -21754, -18878, -15482, -12606, -8930, -6478, -5950, -4662, -3442, -2818, -4438, -4390, 32467, 32467, 28676, -960, 4520, 15140, 17844, 13660, 16404, 16856, 17260, 16204, 16064, 21448, 22984, 12612, 13172, 8964, 8232, 4828, 13804, 16572, 14616, 15604, 14964, 15444, 18296, 17672, 14216, 15248, 17948, 15424, 32767, -32768, 32767, 5500, 18624, 5204, 4420, 3284, 4912, 4696, 2612, 3456, 4556, 2176, 128, 3444, 1464, 2104, 3788, 524, 1756, 604, 676, 1668, 424, -216, 968, 776, 512, 196, 1004, 60
-18938, 5350, 3482, -1674, -5802, 802, 3398, 5922, 8510, 11678, 14294, 14450, 4266, -7646, -11410, -22578, -26370, -23150, -19250, -14026, -11690, -9374, -6850, -5502, -5098, -5738, -5026, -4502, -4590, -4262, -4302, -3874, 32467, -3024, 136, 14948, 18732, 14612, 15176, 14196, 13956, 14200, 16024, 17804, 18424, 13784, 14052, 14144, 10728, 17668, 20548, 17516, 15676, 18076, 19668, 18188, 14276, 14032, 14436, 14240, 14656, 15124, 15304, 15828, -26400, 14676, 16356, -816, 2208, 656, 3012, 3012, 2296, 1576, 1604, 904, 1872, 1948, 3084, 5196, 1212, 1808, 2028, 1472, 1532, 2536, 1332, 1100, 1328, 2020, 584, 20, 184, -112, -224, -200
31817, 31817, 31817, 2986, 3770, 8498, 1186, -2090, 778, -350, 3694, 9394, 13738, 16558, 12682, 5530, -2694, -14486, -20286, -22742, -24734, -19418, -15482, -13446, -9346, -7086, -6582, -4210, -3414, -3370, -4746, 29424, 32467, 19944, 25232, 3592, 1328, 10460, 16388, 14380, 16604, 17488, 16256, 16696, 18016, 18684, 12620, 12188, 9876, 5664, 6528, 19780, 21952, 17812, 21120, 17252, 14528, 17332, 18336, 14820, 13480, 16376, 6416, 9216, -19300, 18592, 2236, 188, 7972, 4396, 648, 4360, 2140, 1376, 2332, -412, 1564, 2488, 1568, 4596, -380, 1600, 2568, -68, 3032, 3120, -192, -504, 1132, -892, -1364, -992, -84, 0, 0, 0
-5290, -4918, 10646, -2234, -4454, -2134, -630, -98, 2466, 7490, 9322, 13434, 16270, 12062, 134, -7546, -17462, -24418, -21982, -22798, -24106, -18442, -14762, -10294, -7554, -3474, -4014, -4566, -4490, -5310, -5130, -6026, 26044, -2272, -4516, 19112, 21280, 16916, 15336, 15956, 16292, 16744, 15560, 17868, 22664, 19804, 11208, 7572, 8380, 10772, 10528, 19676, 22396, 15256, 11316, 15296, 16936, 15264, 14044, 16124, 16028, 14012, 14368, 17568, -4152, -1880, 6516, 3732, 3236, 4160, 3880, 4900, 4588, 1764, 3740, 2896, -1004, -24, 2164, 388, 4960, 3264, -924, 1104, -524, 1136, 2872, 896, 524, -1180, 908, 436, 688, 456, 512, 760
14534, 31817, 31817, 11754, 24214, 12094, -858, -26254, -4814, -2906, -2378, 1198, 5538, 7558, 10498, 11146, 12422, 7854, 2530, -7334, -13426, -17058, -22502, -22394, -18530, -17958, -16214, -13366, -8502, -4890, -3246, -1306, -3600, 6724, 6292, 32467, -3428, -25992, 20520, 23620, 12036, 11144, 16664, 14480, 11096, 13556, 16336, 16952, 19132, 18516, 16908, 16552, 14468, 10636, 6460, 12040, 12220, 14004, 17008, 18252, 15324, 14812, 17296, 17600, 12772, 26432, -12792, -32768, -4004, 1964, -484, 12996, 6684, 7892, 5604, 6184, 4484, 5240, 5876, 7584, 6532, 9172, 7684, 5608, 5192, 7352, 7936, 8040, 8596, 7500, 7152, 7084, 6288, 6072, 5904, 5948
12118, 31817, 31817, 25582, -9918, -1858, 5302, -738, -1634, -674, -1042, 334, 2450, 5814, 8710, 13738, 18626, 16854, 6698, -4630, -11970, -24350, -26082, -16330, -14326, -11530, -8606, -5486, -3758, -3318, -1456, 10096, 13932, 32467, 13936, 4460, 264, 14664, 15960, 12784, 13212, 13280, 13268, 13216, 11804, 14876, 21988, 20852, 16108, 13776, 7992, 7628, 11276, 15296, 13260, 12972, 14252, 14828, 17968, 17712, 7212, 14896, 18640, -18496, 13412, 6084, 10572, 9564, 4400, 8284, 8168, 8388, 8580, 7388, 6540, 5812, 7548, 7588, 7976, 7108, 6684, 7236, 5876, 5572, 5564, 6116, 5544, 4992, 5048, 4628, 0, 0, 0, 0, 0, 0
31817, 31817, 12390, -12394, 12774, 7514, 3318, 9774, 15618, 18666, 20554, 19410, 11646, -12506, -22902, -21050, -21062, -22586, -21702, -16970, -13006, -10634, -5586, -2578, -1622, -1842, -3574, -3898, -3174, -3370, 22620, 32467, 12164, 15320, 2956, 8944, 16928, 15180, 16364, 12556, 19064, 25632, 16680, 12188, 11724, 10396, 12652, 15560, 17184, 14112, 13364, 19028, 16448, 17664, 16336, 15652, 15780, 15852, 15340, 15356, 28796, -31276, -460, 4816, 8636, 6624, 5120, 5988, 5840, 9120, 5660, 1328, 3528, 496, 1356, 6816, 4956, 5320, 6092, 5108, 3492, 3092, -16, 1512, 1064, 1292, 2540, 2104, 1892, 1952, 0, 0, 0, 0, 0, 0
18578, 31817, 31817, 22774, -6406, 1302, 3850, -1742, -2374, 7894, 9346, 13890, 17518, 20378, 14754, 5066, -7506, -21634, -26822, -24278, -22166, -15938, -14374, -9954, -6670, -3838, -2578, -2022, -1558, -1826, -1030, -654, 3036, 18904, -7264, 28608, -8484, 6672, 11688, 15380, 23452, 7720, 12972, 15784, 16740, 15708, 16156, 18988, 17484, 14432, 9192, 8732, 15644, 16496, 18128, 15480, 15948, 14296, 14728, 15640, 15096, 15076, 16244, 17000, 8796, 23836, -15464, -32768, 3524, 22868, 14776, 17144, 3788, 10328, 9900, 8220, 8856, 9296, 9572, 7196, 5004, 6772, 7980, 8132, 9676, 7764, 6824, 6692, 7220, 6352, 6048, 5932, 5900, 6576, 6488, 6396
31817, 31817, 12346, -462, 7614, 3638, -2102, 1578, 1654, -46, 3066, 10534, 15090, 19646, 26670, 22870, 8282, -9430, -24894, 31818, 31818, -27670, -23650, -15854, -7870, -5510, -3734, -2230, -2938, -3526, -3514, -4330, 28772, 18500, 26864, 3172, 792, 10404, 18008, 11644, 11740, 13796, 15116, 14524, 11320, 13744, 21460, 25784, 17184, 11112, 10756, 6332, 14788, 22076, 19684, 19508, 14320, 11624, 12596, 14692, 16764, 16276, 14752, 14948, 25072, -12172, -14252, 11540, 8108, 8404, 5812, 6668, 7636, 7404, 6060, 4420, 4616, 5200, 4888, 3820, 1016, 3244, 1644, 4512, 5876, 1668, 4512, 4892, 2260, 2588, 2036, 1252, 1292, 776, 912, 1124
31817, 31817, 17826, 31818, 8458, 1422, -5466, 1458, 2062, 4414, 7506, 10046, 12738, 15422, 15158, 11242, 1254, -7022, -17314, -24446, -26938, -24522, -21838, -16454, -12870, -2930, -2646, -2770, -2550, -2202, 32467, 32467, 22096, 5808, 2196, 17592, 18428, 15404, 15840, 15412, 14832, 15328, 14480, 15272, 20268, 21580, 19196, 22092, 16540, 13052, 6660, 14972, 16588, 10884, 11368, 14612, 14280, 17132, 17664, 13476, 32767, -32768, -20768, 24336, 6556, 6040, 8280, 3208, 4544, 4380, 2040, 3672, 3560, 6940, 5080, 3016, 3888, 1176, 5436, 2624, 4268, 7300, 5232, 1816, 2212, 432, 992, 1720, 1948, 2236, 0, 0, 0, 0, 0, 0
31817, 12214, -6978, 12626, 3794, -1530, 2470, 1458, 1518, 3354, 6638, 10350, 16266, 23190, 27290, 15322, -8398, -22570, -32710, -28542, -23986, -20502, -15930, -11818, -8554, -6762, -2538, -3222, -3430, -4058, -3698, -3986, 26388, 13068, -9888, 6352, 12568, 17092, 13608, 15708, 14948, 14240, 16040, 13908, 15324, 21884, 28076, 24292, 8740, -56, 1212, 11724, 18636, 19076, 15116, 11044, 10724, 12732, 14956, 13576, 13980, 17912, 15932, 15296, -22940, -11816, 11900, 2624, -7844, 5212, 4088, 5032, 5628, 5632, 5572, 4860, 4128, 3432, 2796, 5144, 5392, 8160, 10864, 8780, 3148, 2588, 836, 416, 48, 1184, 300, 1176, 1652, 1304, 348, 1424
-3058, 31817, 31817, 31817, 24554, 15434, 18374, -1510, -3894, -2218, 778, 2670, 2530, 5946, 12850, 16310, 17154, 13706, 4498, -1902, -16902, -31002, -26190, -23794, -17402, -14062, -13210, -10798, -6094, -4286, -3630, -1450, 1316, -12456, -7196, 32467, 22640, -14832, -7600, 16352, 28268, 18428, 12016, 13960, 16504, 14580, 14572, 13936, 14876, 14408, 11592, 17984, 14228, 6728, 2768, 9804, 13944, 12800, 12604, 14604, 13028, 16664, 18184, 19688, 7804, 14088, 32767, -32768, -22364, 9160, 8480, 13640, -544, 10888, 10944, 10408, 9496, 7940, 6868, 8728, 8244, 9508, 10604, 7964, 8896, 11944, 8816, 11268, 10832, 8088, 8656, 8440, 7440, 8504, 9984, 8376
5602, 31817, 31817, 22466, 4302, 1710, 5678, 7386, 2818, 4146, 7502, 9478, 10698, 13974, 20770, 19194, 6462, -8494, -17934, -23306, -24142, -26130, -20082, -18414, -16102, -12290, -7434, -5258, -2522, -1426, 38, -250, 10576, 22964, 28720, 30768, 14272, 4904, 744, 11948, 12784, 12548, 8844, 8808, 13948, 17044, 19268, 21088, 16776, 10724, 7988, 12708, 19356, 27904, 21944, 14736, 16208, 18824, 15556, 14336, 17164, 17308, 13928, 13724, 2396, 3492, 21980, 1872, 604, 8064, 4332, 4548, 5300, 6992, 8984, 7124, 5868, 7488, 7656, 7420, 6256, 5032, 8284, 4180, 3716, 4236, 4164, 3808, 7400, 5860, 3808, 4956, 4140, 3776, 3708, 3716
-5114, 31817, 31817, 29202, 11454, 9578, 9910, -2514, -4642, 4234, 2414, 4650, 8558, 12982, 15942, 15398, 10166, -78, -5454, -16034, -22738, -18766, -17630, -17902, -21058, -15154, -15418, -12230, -7594, -5298, -3318, -2910, 7816, 13792, 28032, 28112, 15580, -2888, 4536, 17184, 16424, 9992, 10096, 13084, 13700, 15784, 16660, 16096, 17624, 19160, 15348, 11596, 11152, 15748, 13548, 15072, 18508, 13960, 11296, 18708, 21336, 13752, 13384, 18488, 7828, 11640, 32767, -28576, -14348, 11228, 7684, 6512, 8220, 6348, 8668, 7824, 6812, 7008, 8624, 9480, 6160, 5584, 4828, 2912, 5008, 4740, 3772, 4236, 6212, 980, 3684, 3488, -1068, 428, 1928, 1632
19022, 826, 4258, 5618, -3062, -950, 2042, -2950, -646, -2718, -358, 5466, 11402, 13998, 17378, 21222, 7702, -10282, -20826, -31826, -31290, -26070, -20558, -16934, -11818, -6966, -5326, -2862, -2574, -3586, -4426, -3850, 22072, 3120, -336, 5804, 13712, 10812, 10288, 15692, 12320, 13836, 15248, 15004, 14532, 15264, 25832, 26268, 12108, 9428, 1664, 4376, 10968, 17500, 20572, 19920, 14584, 14888, 19456, 18872, 16564, 16312, 16384, 15176, -18452, 4444, 7104, 4572, 7700, 7492, 7260, 7448, 7540, 9396, 9108, 4800, 3328, 7784, 4620, 1640, 9160, 3788, 6020, 6020, 6128, 2268, 3248, 2544, 2372, 3632, 4860, 3896, 4564, 4236, 4412, 3916
26018, 31817, 31817, 2666, 8214, 938, 5206, 3946, 610, 714, 1370, 5402, 8434, 13910, 14882, 11530, 7614, -4370, -7526, -14118, -16486, -18950, -20942, -18550, -18350, -19230, -16674, -11898, -9998, -7594, -3458, -938, 15124, 26832, 32467, 13920, 10068, 13720, 10532, 9640, 10128, 11688, 13980, 14240, 12728, 15764, 19572, 14644, 15564, 17992, 13424, 16096, 12540, 10604, 13828, 14312, 13512, 14960, 13028, 11520, 17264, 18756, 14636, 17348, 9888, 21060, -32768, 11292, 3408, 4660, 9176, 7744, 8648, 7992, 9220, 7852, 6316, 5260, 6860, 7348, 6660, 3800, 5512, 7036, 1300, 3644, 2044, 2572, 3872, 5080, 3100, 1520, 2976, 2528, 2000, 3992
4126, 27994, 31817, 17246, 9646, 8494, 3638, -3186, 3778, 3862, 674, 1514, 6614, 11418, 14658, 13802, 11114, 3326, -6594, -10298, -18090, -22634, -19278, -19326, -18062, -18178, -15670, -10862, -8006, -5054, -2562, -1198, 10516, 17676, 25912, 32467, 4160, 10656, 16664, 17752, 12212, 12088, 14664, 16656, 17392, 13640, 12544, 18364, 17884, 13500, 15060, 13772, 11236, 12608, 14800, 15988, 14484, 14932, 12800, 13300, 17472, 19408, 13648, 15672, -5632, 5528, 32767, 30516, 6324, -4892, -3264, 1804, -436, 3068, 4928, 3600, 1068, 2280, 2460, 4008, 144, 4416, 3300, 1840, 764, 2116, 1884, 296, 340, 980, 668, -396, 448, 180, 144, 2508
1658, 27154, 31817, 31817, -3686, 5538, 7302, 3418, 626, 3198, 1558, 1154, 4666, 10074, 13254, 14826, 14746, 8094, 382, -8638, -14202, -18374, -22314, -19542, -18458, -17846, -14622, -11666, -9926, -6034, -4138, -3758, 10460, 15448, 26092, 32467, 23412, 12384, 7920, 6888, 18144, 13024, 13068, 13508, 12280, 15192, 17180, 15400, 14936, 15492, 16016, 17452, 16440, 14824, 16092, 17740, 18832, 17900, 13856, 12304, 15940, 17524, 14876, 16688, 4760, 4616, 24620, -27340, 32767, 2132, -6456, 3460, 1940, 3300, 5468, 6224, 6276, 3444, 2712, 4020, 2392, 4900, 5208, 2892, 2260, 2652, 1228, -144, 760, 1592, 1328, 2480, 3228, 668, 792, 2036
